song_a,album_a,song_b,album_b,similarity
Stay,Unapologetic,Photographs,Rated R,0.7329
Stay,Unapologetic,Hate That I Love You (K-Klassic),Good Girl Gone Bad: The Remixes,0.6686
Stay,Unapologetic,S&M (J. Cole Remix),,0.6275
Stay,Unapologetic,Emergency Room [Demo],,0.662
Stay,Unapologetic,Bad Girl,,0.6079
Stay,Unapologetic,Spliff,,0.696
Stay,Unapologetic,S&M (Remix),,0.6094
Stay,Unapologetic,Lemme Get That,Good Girl Gone Bad,0.6396
Stay,Unapologetic,Diamonds (Pitbull Remix),,0.6719
Stay,Unapologetic,Break It Off,A Girl Like Me,0.6487
Stay,Unapologetic,Work (R3HAB Remix),Work (Dance Remixes)  ,0.6469
Stay,Unapologetic,"You Don’t Love Me (No, No, No)",Music of the Sun (UK Edition)  ,0.6572
Stay,Unapologetic,Same Old Love,Unreleased Songs,0.7468
Stay,Unapologetic,There’s a Thug In My Life,Music of the Sun (UK Edition)  ,0.6158
Stay,Unapologetic,Here I Go Again,Music of the Sun (UK Edition)  ,0.7477
Stay,Unapologetic,Crazy Little Thing Called Love,A Girl Like Me,0.6917
Stay,Unapologetic,Dem Haters,A Girl Like Me,0.6139
Stay,Unapologetic,"That La, La, La",Music of the Sun (UK Edition)  ,0.6177
Stay,Unapologetic,Hatin’ on the Club,Unreleased Songs,0.6165
Stay,Unapologetic,"If It’s Lovin’ That You Want, Pt. 2",A Girl Like Me,0.7251
Stay,Unapologetic,Rush,Music of the Sun (UK Edition)  ,0.72
Stay,Unapologetic,Hole in My Head,Rated R,0.6253
Stay,Unapologetic,Should I?,Music of the Sun (UK Edition)  ,0.7373
Stay,Unapologetic,Work (Lost Kings Remix),Work (Dance Remixes)  ,0.6622
Stay,Unapologetic,My Name Is Rihanna,This Is Rihanna (The Mixtape),0.6595
Stay,Unapologetic,Hurricane,This Is Rihanna (The Mixtape),0.6019
Stay,Unapologetic,Consideration (MK Remix),Consideration (Dance Remixes),0.704
Stay,Unapologetic,Here We Go,This Is Rihanna (The Mixtape),0.6605
Stay,Unapologetic,The Hotness,Unreleased Songs,0.6416
Stay,Unapologetic,Hate That I Love You (Spanglish Version),Premonición Live,0.6096
Stay,Unapologetic,Work (Bad Royale Remix) [Clean],Work (Dance Remixes)  ,0.6856
Stay,Unapologetic,Consideration (James Carter Remix),Consideration (Dance Remixes),0.6822
