song_a,album_a,song_b,album_b,similarity
God’s Plan,Scorpion,God’s Plan (Demo),Unreleased Songs,0.7386
In My Feelings,Scorpion,Hotline Bling,Views,0.6084
In My Feelings,Scorpion,One Dance,Views,0.6588
In My Feelings,Scorpion,"Hold On, We’re Going Home",Nothing Was the Same,0.7103
In My Feelings,Scorpion,Know Yourself,If You’re Reading This It’s Too Late,0.6939
In My Feelings,Scorpion,Back to Back,,0.6614
In My Feelings,Scorpion,All Me,Nothing Was the Same,0.6586
In My Feelings,Scorpion,Fake Love,More Life,0.6563
In My Feelings,Scorpion,0 to 100 / The Catch Up,NBA 2K16 Soundtrack,0.6233
In My Feelings,Scorpion,The Motto,Take Care,0.7071
In My Feelings,Scorpion,Marvin’s Room,Take Care,0.6594
In My Feelings,Scorpion,Nice For What,Scorpion,0.663
In My Feelings,Scorpion,Energy,If You’re Reading This It’s Too Late,0.7228
In My Feelings,Scorpion,Too Good,Views,0.6646
In My Feelings,Scorpion,Jungle,If You’re Reading This It’s Too Late,0.7289
In My Feelings,Scorpion,Over My Dead Body,Take Care,0.6697
In My Feelings,Scorpion,Worst Behavior,Nothing Was the Same,0.6164
In My Feelings,Scorpion,Summer Sixteen,,0.6538
In My Feelings,Scorpion,The Language,Nothing Was the Same,0.7688
In My Feelings,Scorpion,Girls Love Beyoncé,Care Package,0.6774
In My Feelings,Scorpion,How Bout Now,If You’re Reading This It’s Too Late,0.6953
In My Feelings,Scorpion,Legend,If You’re Reading This It’s Too Late,0.6699
In My Feelings,Scorpion,Portland,More Life,0.7499
In My Feelings,Scorpion,Nonstop,Scorpion,0.7542
In My Feelings,Scorpion,Controlla,Views,0.765
In My Feelings,Scorpion,Gyalchester,More Life,0.6893
In My Feelings,Scorpion,U With Me?,Views,0.7081
In My Feelings,Scorpion,Headlines,Take Care,0.6272
In My Feelings,Scorpion,Own It,Nothing Was the Same,0.655
In My Feelings,Scorpion,Fire & Desire,Views,0.6214
In My Feelings,Scorpion,Teenage Fever,More Life,0.6684
In My Feelings,Scorpion,Take Care,Take Care,0.6828
In My Feelings,Scorpion,The Motion,Nothing Was the Same,0.7158
In My Feelings,Scorpion,Free Smoke,More Life,0.7185
In My Feelings,Scorpion,Sneakin’,,0.7428
In My Feelings,Scorpion,Duppy Freestyle,,0.6476
In My Feelings,Scorpion,Come Thru,Nothing Was the Same,0.6166
In My Feelings,Scorpion,Feel No Ways,Views,0.6054
In My Feelings,Scorpion,Tuscan Leather,Nothing Was the Same,0.6229
In My Feelings,Scorpion,6 God,If You’re Reading This It’s Too Late,0.6362
In My Feelings,Scorpion,Right Hand,,0.623
In My Feelings,Scorpion,5 AM in Toronto,Care Package,0.701
In My Feelings,Scorpion,Emotionless,Scorpion,0.7324
In My Feelings,Scorpion,Company,If You’re Reading This It’s Too Late,0.7388
In My Feelings,Scorpion,10 Bands,If You’re Reading This It’s Too Late,0.6236
In My Feelings,Scorpion,Trophies,Young Money: Rise of an Empire,0.6599
In My Feelings,Scorpion,Best I Ever Had,So Far Gone,0.6497
In My Feelings,Scorpion,The Real Her,Take Care,0.6548
In My Feelings,Scorpion,Toosie Slide,Dark Lane Demo Tapes,0.6274
In My Feelings,Scorpion,Days in the East,Care Package,0.6274
In My Feelings,Scorpion,Money in the Grave,The Best in the World Pack,0.7448
In My Feelings,Scorpion,Blem,More Life,0.6336
In My Feelings,Scorpion,Signs,,0.7114
In My Feelings,Scorpion,Hate Sleeping Alone,Take Care,0.6694
In My Feelings,Scorpion,KMT,More Life,0.6982
In My Feelings,Scorpion,Faithful,Views,0.7259
In My Feelings,Scorpion,Laugh Now Cry Later,Certified Lover Boy,0.7203
In My Feelings,Scorpion,Sacrifices,More Life,0.7217
In My Feelings,Scorpion,6PM in New York,If You’re Reading This It’s Too Late,0.6851
In My Feelings,Scorpion,Star67,If You’re Reading This It’s Too Late,0.6711
In My Feelings,Scorpion,Under Ground Kings,Take Care,0.625
In My Feelings,Scorpion,6 Man,If You’re Reading This It’s Too Late,0.6755
In My Feelings,Scorpion,With You,Views,0.6632
In My Feelings,Scorpion,Cameras,Take Care,0.6039
In My Feelings,Scorpion,305 to My City,Nothing Was the Same,0.7356
In My Feelings,Scorpion,No Tellin’,If You’re Reading This It’s Too Late,0.7644
In My Feelings,Scorpion,"Two Birds, One Stone",,0.6003
In My Feelings,Scorpion,Practice,Take Care,0.6427
In My Feelings,Scorpion,Used To,If You’re Reading This It’s Too Late,0.763
In My Feelings,Scorpion,Pop Style,Views,0.7015
In My Feelings,Scorpion,Jaded,Scorpion,0.7012
In My Feelings,Scorpion,Pop Style (Single Version),,0.7474
In My Feelings,Scorpion,Miss Me,Thank Me Later,0.7544
In My Feelings,Scorpion,Hype,Views,0.7402
In My Feelings,Scorpion,Make Me Proud,Take Care,0.6853
In My Feelings,Scorpion,Lose You,More Life,0.6576
In My Feelings,Scorpion,Buried Alive Interlude,Take Care,0.6184
In My Feelings,Scorpion,Still Here,Views,0.6284
In My Feelings,Scorpion,Over,Thank Me Later,0.6071
In My Feelings,Scorpion,We’ll Be Fine,Take Care,0.6504
In My Feelings,Scorpion,Ice Melts,More Life,0.7186
In My Feelings,Scorpion,The Ride,Take Care,0.6719
In My Feelings,Scorpion,No Long Talk,More Life,0.6751
In My Feelings,Scorpion,Club Paradise,Care Package,0.6989
In My Feelings,Scorpion,Light Up,Thank Me Later,0.6765
In My Feelings,Scorpion,8 Out of 10,Scorpion,0.689
In My Feelings,Scorpion,That’s How You Feel,Scorpion,0.7432
In My Feelings,Scorpion,Elevate,Scorpion,0.6778
In My Feelings,Scorpion,Behind Barz (Link Up TV Freestyle),Link Up TV Freestyles,0.606
In My Feelings,Scorpion,Talk Up,Scorpion,0.728
In My Feelings,Scorpion,Survival,Scorpion,0.6136
In My Feelings,Scorpion,Pain 1993,Dark Lane Demo Tapes,0.755
In My Feelings,Scorpion,We Made It Freestyle,King Soulja II,0.6753
In My Feelings,Scorpion,Can’t Have Everything,More Life,0.7473
In My Feelings,Scorpion,Get It Together,More Life,0.6691
In My Feelings,Scorpion,Can I,Care Package,0.6732
In My Feelings,Scorpion,Sandra’s Rose,Scorpion,0.6912
In My Feelings,Scorpion,Omertà,The Best in the World Pack,0.6054
In My Feelings,Scorpion,Desires,Dark Lane Demo Tapes,0.7284
In My Feelings,Scorpion,Blue Tint,Scorpion,0.6059
In My Feelings,Scorpion,Dreams Money Can Buy,Care Package,0.664
In My Feelings,Scorpion,Summer Games,Scorpion,0.6346
In My Feelings,Scorpion,Jorja Interlude,More Life,0.7047
In My Feelings,Scorpion,Jodeci Freestyle,Care Package,0.7303
In My Feelings,Scorpion,Up All Night,Thank Me Later,0.7318
In My Feelings,Scorpion,Glow,More Life,0.6831
In My Feelings,Scorpion,Is There More,Scorpion,0.6828
In My Feelings,Scorpion,Grammys,Views,0.7306
In My Feelings,Scorpion,Successful,So Far Gone,0.7028
In My Feelings,Scorpion,Shut It Down,Thank Me Later,0.6755
In My Feelings,Scorpion,November 18th,So Far Gone,0.6287
In My Feelings,Scorpion,Peak,Scorpion,0.6932
In My Feelings,Scorpion,Time Flies,Dark Lane Demo Tapes,0.6704
In My Feelings,Scorpion,After Dark,Scorpion,0.6216
In My Feelings,Scorpion,Heat of the Moment,Care Package,0.6583
In My Feelings,Scorpion,9AM in Dallas,Thank Me Later,0.6705
In My Feelings,Scorpion,Controlla (Leak),,0.7577
In My Feelings,Scorpion,Ratchet Happy Birthday,Scorpion,0.6203
In My Feelings,Scorpion,Free Spirit,Care Package,0.753
In My Feelings,Scorpion,The Motto (Remix),Take Care,0.6917
In My Feelings,Scorpion,Losses,Dark Lane Demo Tapes,0.6601
In My Feelings,Scorpion,Fear,So Far Gone (EP),0.6113
In My Feelings,Scorpion,Karaoke,Thank Me Later,0.6152
In My Feelings,Scorpion,Not You Too,Dark Lane Demo Tapes,0.6552
In My Feelings,Scorpion,Uptown,So Far Gone,0.701
In My Feelings,Scorpion,Unforgettable,Thank Me Later,0.7358
In My Feelings,Scorpion,Ransom,Heartbreak Drake,0.7474
In My Feelings,Scorpion,Demons,Dark Lane Demo Tapes,0.6278
In My Feelings,Scorpion,Little Bit,So Far Gone,0.6799
In My Feelings,Scorpion,From Florida With Love,Dark Lane Demo Tapes,0.6741
In My Feelings,Scorpion,I’m Goin In,So Far Gone (EP),0.6727
In My Feelings,Scorpion,Views From The 6,,0.6771
In My Feelings,Scorpion,Landed,Dark Lane Demo Tapes,0.6863
In My Feelings,Scorpion,Ignant Shit,So Far Gone,0.6744
In My Feelings,Scorpion,Where Were You,Unreleased Songs,0.6081
In My Feelings,Scorpion,Closer to My Dreams,Comeback Season,0.7397
In My Feelings,Scorpion,Congratulations,So Far Gone,0.6779
In My Feelings,Scorpion,Trophies (Remix),,0.7003
In My Feelings,Scorpion,Same Mistakes (Fall For Your Type),Young Sweet Jones 2,0.6522
In My Feelings,Scorpion,On My Way,Young Sweet Jones 2,0.7346
In My Feelings,Scorpion,"You Know, You Know",Young Sweet Jones 2,0.65
In My Feelings,Scorpion,A Night Off,So Far Gone,0.7009
In My Feelings,Scorpion,In the Cut,Certified Lover Boy,0.7064
In My Feelings,Scorpion,Replacement Girl,Comeback Season,0.7127
In My Feelings,Scorpion,Need Me (Lotta 42),Certified Lover Boy,0.6377
In My Feelings,Scorpion,Messages From You,Young Sweet Jones 2,0.6831
In My Feelings,Scorpion,I’m Ready For You,Young Sweet Jones 2,0.7227
In My Feelings,Scorpion,Unstoppable,So Far Gone,0.7654
In My Feelings,Scorpion,Where to Now,Comeback Season,0.6817
In My Feelings,Scorpion,City Is Mine,Room for Improvement,0.6191
In My Feelings,Scorpion,Comeback Season,Comeback Season,0.6487
In My Feelings,Scorpion,Fire in the Booth,,0.6462
In My Feelings,Scorpion,The Winner,,0.603
In My Feelings,Scorpion,Wu-Tang Forever (Remix),,0.62
In My Feelings,Scorpion,Do It All,Young Sweet Jones 2,0.6355
In My Feelings,Scorpion,The Presentation,Comeback Season,0.7214
In My Feelings,Scorpion,Best I Ever Had (Remix),Beam Me Up Scotty,0.7419
In My Feelings,Scorpion,Deceiving,,0.6131
In My Feelings,Scorpion,Real Bad Karma,Unreleased Songs,0.6767
In My Feelings,Scorpion,Talk Is Cheap,,0.6799
In My Feelings,Scorpion,Go Out Tonight,,0.6166
In My Feelings,Scorpion,Would You Love Me,,0.6891
In My Feelings,Scorpion,A Little Favour (GQ Freestyle),,0.6004
In My Feelings,Scorpion,Lie To Me,Certified Lover Boy,0.6456
In My Feelings,Scorpion,Yamaha Mamma,,0.7504
In My Feelings,Scorpion,A Scorpio’s Mind,Room for Improvement,0.6715
In My Feelings,Scorpion,Get Over It,Unreleased Songs,0.6483
In My Feelings,Scorpion,Fall For Your Type,,0.6182
In My Feelings,Scorpion,Man of the Year,Comeback Season,0.6555
In My Feelings,Scorpion,Think Good Thoughts,Comeback Season,0.729
In My Feelings,Scorpion,Barry Bonds (Freestyle),Comeback Season,0.6001
In My Feelings,Scorpion,Hot 97 Freestyle,,0.6994
In My Feelings,Scorpion,Bitch Is Crazy,Comeback Season,0.6906
In My Feelings,Scorpion,Special,Room for Improvement,0.6857
In My Feelings,Scorpion,Juice,,0.664
In My Feelings,Scorpion,Don’t You Have a Man,Comeback Season,0.694
In My Feelings,Scorpion,AM 2 PM,Room for Improvement,0.609
In My Feelings,Scorpion,Give Ya,Comeback Season,0.7514
In My Feelings,Scorpion,Faded,Comeback Season,0.7068
In My Feelings,Scorpion,Tell Me,,0.6278
In My Feelings,Scorpion,Take You Down,,0.7157
In My Feelings,Scorpion,Lucky Lefty,Certified Lover Boy,0.6991
In My Feelings,Scorpion,Still Drake,,0.6267
In My Feelings,Scorpion,1Xtra Freestyle,,0.6257
In My Feelings,Scorpion,All This Love,Room for Improvement,0.6596
In My Feelings,Scorpion,Hype (Remix),,0.7216
In My Feelings,Scorpion,Stunt Hard,Heartbreak Drake,0.6377
In My Feelings,Scorpion,Pop Rosé,Heartbreak Drake,0.7181
In My Feelings,Scorpion,Empire,J.U.S.T.I.C.E. For All,0.6554
In My Feelings,Scorpion,S.T.R.E.S.S.,Room for Improvement,0.7262
In My Feelings,Scorpion,Must Hate Money,Comeback Season,0.7175
In My Feelings,Scorpion,Beautiful Music,,0.6679
In My Feelings,Scorpion,My New Shit,,0.6694
In My Feelings,Scorpion,Come Real,Heartbreak Drake,0.6611
In My Feelings,Scorpion,Tell Me Lies,,0.6227
In My Feelings,Scorpion,I Did (Grand Entrance)*,Certified Lover Boy,0.6321
In My Feelings,Scorpion,Extra Special,Room for Improvement,0.7248
In My Feelings,Scorpion,Faithful (Extended Version),Singles & Unreleased,0.7372
In My Feelings,Scorpion,Not Nice,Unreleased Songs,0.7124
In My Feelings,Scorpion,Brand New (Remix),The Leak 4,0.6427
In My Feelings,Scorpion,Thrill Is Gone,Room for Improvement,0.6095
In My Feelings,Scorpion,Friends With Money,,0.6363
In My Feelings,Scorpion,Video Girl,Room for Improvement,0.6224
In My Feelings,Scorpion,Do What You Do,Room for Improvement,0.651
In My Feelings,Scorpion,Underdog,Comeback Season,0.6675
In My Feelings,Scorpion,A Milli Freestyle,,0.6968
In My Feelings,Scorpion,What A Time To Be A Slime,Unreleased Songs,0.6934
In My Feelings,Scorpion,Live Up to My Name (Reference),Unreleased Songs,0.7231
In My Feelings,Scorpion,From Florida with Love (Original),Unreleased Songs,0.7279
In My Feelings,Scorpion,One Dance (Dub),,0.6289
In My Feelings,Scorpion,Swagger Like Us,,0.6396
In My Feelings,Scorpion,Teach U a Lesson (Freestyle),Comeback Season,0.6474
In My Feelings,Scorpion,The Grind,Young Sweet Jones 2,0.6332
In My Feelings,Scorpion,Do What You Do (Remix),Comeback Season,0.6862
In My Feelings,Scorpion,Tim Westwood Freestyle 2012,,0.6004
In My Feelings,Scorpion,What Up,Young Sweet Jones 2,0.6808
In My Feelings,Scorpion,Easy to Please,Comeback Season,0.7438
In My Feelings,Scorpion,About the Game,Room for Improvement,0.7021
In My Feelings,Scorpion,New Shit,Comeback Season,0.6692
In My Feelings,Scorpion,Madonna (Original Version),Unreleased Songs,0.6008
In My Feelings,Scorpion,Money (Remix),Room for Improvement,0.652
In My Feelings,Scorpion,Between Us,,0.7126
In My Feelings,Scorpion,Successful (Demo),Unreleased Songs,0.6604
In My Feelings,Scorpion,Where Were You (Original),,0.7137
In My Feelings,Scorpion,Still Got it,Young Sweet Jones 2,0.6754
In My Feelings,Scorpion,The Search,,0.6489
In My Feelings,Scorpion,Can’t Hide from Love Freestyle,,0.6199
In My Feelings,Scorpion,Belly Shit,,0.7209
In My Feelings,Scorpion,Zone,,0.7132
In My Feelings,Scorpion,Easy,Unreleased Songs,0.7571
In My Feelings,Scorpion,Money,,0.6714
In My Feelings,Scorpion,Stay Down,Unreleased Songs,0.7242
In My Feelings,Scorpion,Forever (Travis Barker Remix),,0.7297
In My Feelings,Scorpion,I Stay Fly,,0.6437
In My Feelings,Scorpion,Rewind,,0.6502
In My Feelings,Scorpion,You Got Me,,0.6432
In My Feelings,Scorpion,Pain 1993 (Demo),Unreleased Songs,0.6213
In My Feelings,Scorpion,I’m Ready For You (Full Length),,0.6418
In My Feelings,Scorpion,More Ready (Remix),,0.6629
In My Feelings,Scorpion,Separate LivesVer,,0.6612
In My Feelings,Scorpion,Successful (Remix),,0.7285
In My Feelings,Scorpion,Get Like Me,,0.7256
In My Feelings,Scorpion,Doing His Thing,,0.6423
In My Feelings,Scorpion,ATF Radio Freestyle,,0.6743
In My Feelings,Scorpion,Thing for you,,0.6536
In My Feelings,Scorpion,Pistols (Alternate/Remix),Unreleased Songs,0.7229
In My Feelings,Scorpion,I Do This,,0.7415
In My Feelings,Scorpion,Overdose,,0.7156
In My Feelings,Scorpion,Too Good (Demo),Unreleased Songs,0.6108
In My Feelings,Scorpion,Payback,,0.6144
In My Feelings,Scorpion,Forever (Original),Heartbreak Drake,0.7583
In My Feelings,Scorpion,Time Flies (Demo),Unreleased Songs,0.6485
In My Feelings,Scorpion,God’s Plan (Demo),Unreleased Songs,0.7113
In My Feelings,Scorpion,Summer Sixteen (Live Remix),,0.6604
In My Feelings,Scorpion,I’m Still Fly,Heartbreak Drake,0.6365
In My Feelings,Scorpion,Drake’s Voice Mail Box #1,Room for Improvement,0.6655
In My Feelings,Scorpion,Right to Left,,0.698
In My Feelings,Scorpion,Drake’s Voice Mail Box #3,Room for Improvement,0.6598
In My Feelings,Scorpion,True Story*,,0.639
In My Feelings,Scorpion,Get It Shawty (Remix),,0.7459
In My Feelings,Scorpion,More Milli,,0.6662
In My Feelings,Scorpion,Pop Style (Demo),Unreleased Songs,0.6662
In My Feelings,Scorpion,Take You Down (Freestyle),,0.7077
In My Feelings,Scorpion,Drake Speaks,,0.6441
In My Feelings,Scorpion,Over (Ayobi remix),,0.6143
In My Feelings,Scorpion,Jumpman,,0.6488
In My Feelings,Scorpion,Take Your Girl,Heartbreak Drake,0.7536
In My Feelings,Scorpion,Acapella,Drake Demo Disk,0.6191
In My Feelings,Scorpion,Marvin’s Room (Third-person narrative),,0.6303
In My Feelings,Scorpion,Slow Down (leaked),,0.6207
In My Feelings,Scorpion,Real Her (Single Leak),,0.6663
Hotline Bling,Views,How Bout Now,If You’re Reading This It’s Too Late,0.6072
Hotline Bling,Views,Teenage Fever,More Life,0.6006
Hotline Bling,Views,Company,If You’re Reading This It’s Too Late,0.6205
Hotline Bling,Views,Redemption,Views,0.6015
Hotline Bling,Views,With You,Views,0.6041
Hotline Bling,Views,Jaded,Scorpion,0.6049
Hotline Bling,Views,Still Here,Views,0.6046
Hotline Bling,Views,Club Paradise,Care Package,0.6359
Hotline Bling,Views,Summer Games,Scorpion,0.6079
One Dance,Views,"Hold On, We’re Going Home",Nothing Was the Same,0.6902
One Dance,Views,Nice For What,Scorpion,0.6082
One Dance,Views,Too Good,Views,0.6306
One Dance,Views,The Language,Nothing Was the Same,0.611
One Dance,Views,Too Much,Nothing Was the Same,0.6227
One Dance,Views,Portland,More Life,0.6635
One Dance,Views,Nonstop,Scorpion,0.6522
One Dance,Views,Controlla,Views,0.6906
One Dance,Views,Free Smoke,More Life,0.6242
One Dance,Views,Sneakin’,,0.6253
One Dance,Views,Emotionless,Scorpion,0.6113
One Dance,Views,Company,If You’re Reading This It’s Too Late,0.6411
One Dance,Views,Money in the Grave,The Best in the World Pack,0.6405
One Dance,Views,Signs,,0.622
One Dance,Views,Sacrifices,More Life,0.6471
One Dance,Views,6PM in New York,If You’re Reading This It’s Too Late,0.6263
One Dance,Views,Used To,If You’re Reading This It’s Too Late,0.656
One Dance,Views,Jaded,Scorpion,0.6451
One Dance,Views,Pop Style (Single Version),,0.6329
One Dance,Views,Miss Me,Thank Me Later,0.618
One Dance,Views,Make Me Proud,Take Care,0.6307
One Dance,Views,Ice Melts,More Life,0.6309
One Dance,Views,No Long Talk,More Life,0.6205
One Dance,Views,8 Out of 10,Scorpion,0.6146
One Dance,Views,That’s How You Feel,Scorpion,0.6326
One Dance,Views,Elevate,Scorpion,0.6062
One Dance,Views,Talk Up,Scorpion,0.6046
One Dance,Views,Pain 1993,Dark Lane Demo Tapes,0.63
One Dance,Views,Can’t Have Everything,More Life,0.6194
One Dance,Views,Jorja Interlude,More Life,0.6141
One Dance,Views,Jodeci Freestyle,Care Package,0.6069
One Dance,Views,Up All Night,Thank Me Later,0.6035
One Dance,Views,Glow,More Life,0.6231
One Dance,Views,Is There More,Scorpion,0.6181
One Dance,Views,Shut It Down,Thank Me Later,0.6128
One Dance,Views,Peak,Scorpion,0.6363
One Dance,Views,Controlla (Leak),,0.7217
One Dance,Views,Free Spirit,Care Package,0.6128
One Dance,Views,The Motto (Remix),Take Care,0.6054
One Dance,Views,Uptown,So Far Gone,0.6253
One Dance,Views,Little Bit,So Far Gone,0.6406
One Dance,Views,Ignant Shit,So Far Gone,0.6471
One Dance,Views,Closer to My Dreams,Comeback Season,0.6433
One Dance,Views,On My Way,Young Sweet Jones 2,0.6583
One Dance,Views,A Night Off,So Far Gone,0.708
One Dance,Views,I’m Ready For You,Young Sweet Jones 2,0.6754
One Dance,Views,Unstoppable,So Far Gone,0.6378
One Dance,Views,Where to Now,Comeback Season,0.6334
One Dance,Views,Best I Ever Had (Remix),Beam Me Up Scotty,0.6547
One Dance,Views,Would You Love Me,,0.6333
One Dance,Views,Yamaha Mamma,,0.6789
One Dance,Views,Special,Room for Improvement,0.6736
One Dance,Views,Don’t You Have a Man,Comeback Season,0.6373
One Dance,Views,Give Ya,Comeback Season,0.619
One Dance,Views,Faded,Comeback Season,0.6129
One Dance,Views,Lucky Lefty,Certified Lover Boy,0.6048
One Dance,Views,Stunt Hard,Heartbreak Drake,0.6111
One Dance,Views,S.T.R.E.S.S.,Room for Improvement,0.6278
One Dance,Views,My New Shit,,0.6152
One Dance,Views,Extra Special,Room for Improvement,0.6779
One Dance,Views,Not Nice,Unreleased Songs,0.6185
One Dance,Views,What A Time To Be A Slime,Unreleased Songs,0.6118
One Dance,Views,Live Up to My Name (Reference),Unreleased Songs,0.6213
One Dance,Views,One Dance (Dub),,0.7204
One Dance,Views,Teach U a Lesson (Freestyle),Comeback Season,0.6081
One Dance,Views,Easy to Please,Comeback Season,0.6092
One Dance,Views,New Shit,Comeback Season,0.6121
One Dance,Views,Still Got it,Young Sweet Jones 2,0.6178
One Dance,Views,Zone,,0.6215
One Dance,Views,Easy,Unreleased Songs,0.6537
One Dance,Views,Stay Down,Unreleased Songs,0.6082
One Dance,Views,Forever (Travis Barker Remix),,0.6292
One Dance,Views,I’m Ready For You (Full Length),,0.6484
One Dance,Views,More Ready (Remix),,0.6452
One Dance,Views,Get Like Me,,0.6195
One Dance,Views,Thing for you,,0.6117
One Dance,Views,Pistols (Alternate/Remix),Unreleased Songs,0.6933
One Dance,Views,I Do This,,0.6022
One Dance,Views,Forever (Original),Heartbreak Drake,0.6028
One Dance,Views,Get It Shawty (Remix),,0.6467
One Dance,Views,Take Your Girl,Heartbreak Drake,0.6668
One Dance,Views,Slow Down (leaked),,0.6109
"Hold On, We’re Going Home",Nothing Was the Same,Too Good,Views,0.7247
"Hold On, We’re Going Home",Nothing Was the Same,Jungle,If You’re Reading This It’s Too Late,0.6866
"Hold On, We’re Going Home",Nothing Was the Same,The Language,Nothing Was the Same,0.6119
"Hold On, We’re Going Home",Nothing Was the Same,Girls Love Beyoncé,Care Package,0.6272
"Hold On, We’re Going Home",Nothing Was the Same,Shot for Me,Take Care,0.6083
"Hold On, We’re Going Home",Nothing Was the Same,Portland,More Life,0.6464
"Hold On, We’re Going Home",Nothing Was the Same,Nonstop,Scorpion,0.6617
"Hold On, We’re Going Home",Nothing Was the Same,Controlla,Views,0.71
"Hold On, We’re Going Home",Nothing Was the Same,Own It,Nothing Was the Same,0.637
"Hold On, We’re Going Home",Nothing Was the Same,Teenage Fever,More Life,0.613
"Hold On, We’re Going Home",Nothing Was the Same,Take Care,Take Care,0.6886
"Hold On, We’re Going Home",Nothing Was the Same,The Motion,Nothing Was the Same,0.631
"Hold On, We’re Going Home",Nothing Was the Same,Sneakin’,,0.646
"Hold On, We’re Going Home",Nothing Was the Same,Emotionless,Scorpion,0.6148
"Hold On, We’re Going Home",Nothing Was the Same,Company,If You’re Reading This It’s Too Late,0.6471
"Hold On, We’re Going Home",Nothing Was the Same,Best I Ever Had,So Far Gone,0.6215
"Hold On, We’re Going Home",Nothing Was the Same,Signs,,0.6202
"Hold On, We’re Going Home",Nothing Was the Same,Sacrifices,More Life,0.6754
"Hold On, We’re Going Home",Nothing Was the Same,With You,Views,0.6817
"Hold On, We’re Going Home",Nothing Was the Same,305 to My City,Nothing Was the Same,0.6137
"Hold On, We’re Going Home",Nothing Was the Same,Used To,If You’re Reading This It’s Too Late,0.6964
"Hold On, We’re Going Home",Nothing Was the Same,Pop Style,Views,0.613
"Hold On, We’re Going Home",Nothing Was the Same,Jaded,Scorpion,0.6942
"Hold On, We’re Going Home",Nothing Was the Same,Pop Style (Single Version),,0.6808
"Hold On, We’re Going Home",Nothing Was the Same,Miss Me,Thank Me Later,0.6378
"Hold On, We’re Going Home",Nothing Was the Same,Hype,Views,0.6103
"Hold On, We’re Going Home",Nothing Was the Same,Make Me Proud,Take Care,0.6621
"Hold On, We’re Going Home",Nothing Was the Same,We’ll Be Fine,Take Care,0.634
"Hold On, We’re Going Home",Nothing Was the Same,Ice Melts,More Life,0.6507
"Hold On, We’re Going Home",Nothing Was the Same,That’s How You Feel,Scorpion,0.624
"Hold On, We’re Going Home",Nothing Was the Same,Can’t Have Everything,More Life,0.6727
"Hold On, We’re Going Home",Nothing Was the Same,Get It Together,More Life,0.6989
"Hold On, We’re Going Home",Nothing Was the Same,Can I,Care Package,0.6492
"Hold On, We’re Going Home",Nothing Was the Same,Desires,Dark Lane Demo Tapes,0.6486
"Hold On, We’re Going Home",Nothing Was the Same,Summer Games,Scorpion,0.6191
"Hold On, We’re Going Home",Nothing Was the Same,Jorja Interlude,More Life,0.6157
"Hold On, We’re Going Home",Nothing Was the Same,Jodeci Freestyle,Care Package,0.6473
"Hold On, We’re Going Home",Nothing Was the Same,Since Way Back,More Life,0.6695
"Hold On, We’re Going Home",Nothing Was the Same,Glow,More Life,0.6492
"Hold On, We’re Going Home",Nothing Was the Same,Is There More,Scorpion,0.6014
"Hold On, We’re Going Home",Nothing Was the Same,Grammys,Views,0.6466
"Hold On, We’re Going Home",Nothing Was the Same,Shut It Down,Thank Me Later,0.6084
"Hold On, We’re Going Home",Nothing Was the Same,Peak,Scorpion,0.6303
"Hold On, We’re Going Home",Nothing Was the Same,Controlla (Leak),,0.6774
"Hold On, We’re Going Home",Nothing Was the Same,Karaoke,Thank Me Later,0.6136
"Hold On, We’re Going Home",Nothing Was the Same,Uptown,So Far Gone,0.6428
"Hold On, We’re Going Home",Nothing Was the Same,Unforgettable,Thank Me Later,0.6326
"Hold On, We’re Going Home",Nothing Was the Same,Ransom,Heartbreak Drake,0.6284
"Hold On, We’re Going Home",Nothing Was the Same,Little Bit,So Far Gone,0.6826
"Hold On, We’re Going Home",Nothing Was the Same,Ignant Shit,So Far Gone,0.613
"Hold On, We’re Going Home",Nothing Was the Same,Closer to My Dreams,Comeback Season,0.6295
"Hold On, We’re Going Home",Nothing Was the Same,On My Way,Young Sweet Jones 2,0.6859
"Hold On, We’re Going Home",Nothing Was the Same,A Night Off,So Far Gone,0.7124
"Hold On, We’re Going Home",Nothing Was the Same,I’m Ready For You,Young Sweet Jones 2,0.6719
"Hold On, We’re Going Home",Nothing Was the Same,Unstoppable,So Far Gone,0.6741
"Hold On, We’re Going Home",Nothing Was the Same,The Presentation,Comeback Season,0.6117
"Hold On, We’re Going Home",Nothing Was the Same,Best I Ever Had (Remix),Beam Me Up Scotty,0.6895
"Hold On, We’re Going Home",Nothing Was the Same,Real Bad Karma,Unreleased Songs,0.6044
"Hold On, We’re Going Home",Nothing Was the Same,Talk Is Cheap,,0.6347
"Hold On, We’re Going Home",Nothing Was the Same,Would You Love Me,,0.6647
"Hold On, We’re Going Home",Nothing Was the Same,Yamaha Mamma,,0.7136
"Hold On, We’re Going Home",Nothing Was the Same,Bitch Is Crazy,Comeback Season,0.6112
"Hold On, We’re Going Home",Nothing Was the Same,Special,Room for Improvement,0.6492
"Hold On, We’re Going Home",Nothing Was the Same,Don’t You Have a Man,Comeback Season,0.6312
"Hold On, We’re Going Home",Nothing Was the Same,All This Love,Room for Improvement,0.6123
"Hold On, We’re Going Home",Nothing Was the Same,Stunt Hard,Heartbreak Drake,0.6032
"Hold On, We’re Going Home",Nothing Was the Same,S.T.R.E.S.S.,Room for Improvement,0.6497
"Hold On, We’re Going Home",Nothing Was the Same,Come Real,Heartbreak Drake,0.6157
