song_a,album_a,song_b,album_b,similarity
Six Feet Under (Jerry Folk Remix),Six Feet Under (Remixes),Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),0.9016
Six Feet Under (Jerry Folk Remix),Six Feet Under (Remixes),Six Feet Under (Hazey Eyes Remix),,0.9768
Six Feet Under (Jerry Folk Remix),Six Feet Under (Remixes),Six Feet Under (Ninski & Mickey Valen Remix),,0.9766
Six Feet Under (Jerry Folk Remix),Six Feet Under (Remixes),Six Feet Under (Módl Remix),,0.9072
Six Feet Under (Jerry Folk Remix),Six Feet Under (Remixes),Six Feet Under[killer frost remix],,0.9457
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes (Jengi Beats Remix),,0.9618
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes (AC3 Remix),,0.9442
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes (Young Bombs Remix),,0.9624
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes (vowl. remix),,0.8768
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes (That Loud & Neblo Remix),,0.9791
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean Eyes[Live In The Lounge],,0.9481
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,Ocean eyes (Naderi Remix),,0.808
​ocean eyes (Cautious Clay Remix),Ocean Eyes (The Remixes) - EP,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.8195
Bury a friend (Zeds Dead Remix),,​bury a friend (Elijah Hill Remix),,0.9178
Bury a friend (Zeds Dead Remix),,&burn[MacAttack remix},,0.6654
Bury a friend (Zeds Dead Remix),,Bury a friend[Harel Atias remix],,0.8608
Bury a friend (Zeds Dead Remix),,​bury a friend (Live at Third Man Records),Live at Third Man Records,0.657
Bellyache (DEVAULT Remix),,​bellyache (Live at Third Man Records),Live at Third Man Records,0.8799
​bury a friend (Elijah Hill Remix),,&burn[MacAttack remix},,0.6991
​bury a friend (Elijah Hill Remix),,Bury a friend[Harel Atias remix],,0.9251
​bury a friend (Elijah Hill Remix),,​bury a friend (Live at Third Man Records),Live at Third Man Records,0.7052
Six Feet Under (Gazzo Remix),Six Feet Under (Remixes),Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),0.9276
Six Feet Under (Gazzo Remix),Six Feet Under (Remixes),Six Feet Under (Hazey Eyes Remix),,0.9444
Six Feet Under (Gazzo Remix),Six Feet Under (Remixes),Six Feet Under (Ninski & Mickey Valen Remix),,0.9436
Six Feet Under (Gazzo Remix),Six Feet Under (Remixes),Six Feet Under (Módl Remix),,0.8618
Six Feet Under (Gazzo Remix),Six Feet Under (Remixes),Six Feet Under[killer frost remix],,0.9635
&burn[MacAttack remix},,​watch (Xie Remix),,0.7238
&burn[MacAttack remix},,Watch (Cole Jackson Remix),,0.7306
&burn[MacAttack remix},,Bury a friend[Harel Atias remix],,0.6835
Hotline Bling (Flyboy Remix),,Watch (Cole Jackson Remix),,0.6099
Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),Six Feet Under (Hazey Eyes Remix),,0.9103
Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),Six Feet Under (Ninski & Mickey Valen Remix),,0.9056
Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),Six Feet Under (Módl Remix),,0.7848
Six Feet Under (Aire Atlantica Remix),Six Feet Under (Remixes),Six Feet Under[killer frost remix],,0.9291
COPYCAT (Live from The Hi Hat),,COPYCAT[live in London],,1.0
COPYCAT (Live from The Hi Hat),,COPYCAT[itsyo_boiiii remix],,1.0
COPYCAT (Live from The Hi Hat),,COPYCAT[Osheaga live],,1.0
COPYCAT (Live from The Hi Hat),,Bad guy (Topic Remix),,0.6063
COPYCAT (Live from The Hi Hat),,COPYCAT (Live at Third Man Records),Live at Third Man Records,0.9835
​idontwannabeyouanymore (Elijah Hill Remix),,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.8373
​watch (Xie Remix),,Watch (Cole Jackson Remix),,0.9117
Hostage (sonn Remix),,​hostage (AKAY Remix),,0.9958
Hostage (sonn Remix),,Hostage[aporia remix],,0.8761
Hostage (sonn Remix),,Hostage[killer frost remix],,0.8761
Bored (Yamill Remix),,Bored{killer frostremix),,0.8354
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,Bitches broken hearts[killer frost remix],,0.6045
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,Ocean Eyes (Jengi Beats Remix),,0.6054
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,Ocean Eyes (Young Bombs Remix),,0.6049
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,Everything I Wanted (Aquadrop Remix),,0.613
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,Bored{killer frostremix),,0.6161
​listen before i go (live),Billie Eilish Live at the Steve Jobs Theater,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.6152
​come out and play (live),Billie Eilish Live at the Steve Jobs Theater,​come out and play (Live at Third Man Records),Live at Third Man Records,0.8765
​hostage (AKAY Remix),,Hostage[aporia remix],,0.8768
​hostage (AKAY Remix),,Hostage[killer frost remix],,0.8768
Bitches broken hearts[killer frost remix],,Everything I Wanted (Aquadrop Remix),,0.6281
Bitches broken hearts[killer frost remix],,Hostage[aporia remix],,0.6518
Bitches broken hearts[killer frost remix],,Hostage[killer frost remix],,0.6518
Bitches broken hearts[killer frost remix],,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.6303
Ocean Eyes (Jengi Beats Remix),,Ocean Eyes (AC3 Remix),,0.9738
Ocean Eyes (Jengi Beats Remix),,Ocean Eyes (Young Bombs Remix),,0.9918
Ocean Eyes (Jengi Beats Remix),,Ocean Eyes (vowl. remix),,0.8228
Ocean Eyes (Jengi Beats Remix),,Ocean Eyes (That Loud & Neblo Remix),,0.9673
Ocean Eyes (Jengi Beats Remix),,Ocean Eyes[Live In The Lounge],,0.9688
Ocean Eyes (Jengi Beats Remix),,Ocean eyes (Naderi Remix),,0.8471
Ocean Eyes (Jengi Beats Remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.8571
Ocean Eyes (AC3 Remix),,Ocean Eyes (Young Bombs Remix),,0.9732
Ocean Eyes (AC3 Remix),,Ocean Eyes (vowl. remix),,0.7679
Ocean Eyes (AC3 Remix),,Ocean Eyes (That Loud & Neblo Remix),,0.9656
Ocean Eyes (AC3 Remix),,Ocean Eyes[Live In The Lounge],,0.9801
Ocean Eyes (AC3 Remix),,Ocean eyes (Naderi Remix),,0.7927
Ocean Eyes (AC3 Remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.8635
Ocean Eyes (Young Bombs Remix),,Ocean Eyes (vowl. remix),,0.8287
Ocean Eyes (Young Bombs Remix),,Ocean Eyes (That Loud & Neblo Remix),,0.9647
Ocean Eyes (Young Bombs Remix),,Ocean Eyes[Live In The Lounge],,0.9658
Ocean Eyes (Young Bombs Remix),,Ocean eyes (Naderi Remix),,0.8473
Ocean Eyes (Young Bombs Remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.8508
Ocean Eyes (vowl. remix),,Ocean Eyes (That Loud & Neblo Remix),,0.8473
Ocean Eyes (vowl. remix),,Ocean Eyes[Live In The Lounge],,0.8069
Ocean Eyes (vowl. remix),,Ocean eyes (Naderi Remix),,0.7066
Ocean Eyes (vowl. remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.694
Six Feet Under (Hazey Eyes Remix),,Six Feet Under (Ninski & Mickey Valen Remix),,0.9882
Six Feet Under (Hazey Eyes Remix),,Six Feet Under (Módl Remix),,0.9415
Six Feet Under (Hazey Eyes Remix),,Six Feet Under[killer frost remix],,0.9459
Six Feet Under (Ninski & Mickey Valen Remix),,Six Feet Under (Módl Remix),,0.9381
Six Feet Under (Ninski & Mickey Valen Remix),,Six Feet Under[killer frost remix],,0.9455
You should see me in a crown (IIZI Remix),,You should see me in a crown[live from Ellen],,0.9244
You should see me in a crown (IIZI Remix),,You should see me in a crown[killer frost remix],,0.9244
Watch (Cole Jackson Remix),,Everything I Wanted (Aquadrop Remix),,0.6167
Watch (Cole Jackson Remix),,Lie (Cover by Billie Eilish),,0.6345
Six Feet Under (Módl Remix),,Six Feet Under[killer frost remix],,0.8736
Everything I Wanted (Aquadrop Remix),,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.607
Ocean Eyes (That Loud & Neblo Remix),,Ocean Eyes[Live In The Lounge],,0.9764
Ocean Eyes (That Loud & Neblo Remix),,Ocean eyes (Naderi Remix),,0.7798
Ocean Eyes (That Loud & Neblo Remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.841
COPYCAT[live in London],,COPYCAT[itsyo_boiiii remix],,1.0
COPYCAT[live in London],,COPYCAT[Osheaga live],,1.0
COPYCAT[live in London],,Bad guy (Topic Remix),,0.6063
COPYCAT[live in London],,COPYCAT (Live at Third Man Records),Live at Third Man Records,0.9835
Bury a friend[Harel Atias remix],,​bury a friend (Live at Third Man Records),Live at Third Man Records,0.7623
You should see me in a crown[live from Ellen],,You should see me in a crown[killer frost remix],,1.0
Ocean Eyes[Live In The Lounge],,Ocean eyes (Naderi Remix),,0.7979
Ocean Eyes[Live In The Lounge],,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.8599
Ocean eyes (Naderi Remix),,​ocean eyes (Live at Third Man Records),Live at Third Man Records,0.7329
COPYCAT[itsyo_boiiii remix],,COPYCAT[Osheaga live],,1.0
COPYCAT[itsyo_boiiii remix],,Bad guy (Topic Remix),,0.6063
COPYCAT[itsyo_boiiii remix],,COPYCAT (Live at Third Man Records),Live at Third Man Records,0.9835
Hostage[aporia remix],,Hostage[killer frost remix],,1.0
COPYCAT[Osheaga live],,Bad guy (Topic Remix),,0.6063
COPYCAT[Osheaga live],,COPYCAT (Live at Third Man Records),Live at Third Man Records,0.9835
​bad guy (Live at Third Man Records),Live at Third Man Records,Bad guy (Topic Remix),,0.8462
Bad guy (Topic Remix),,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.6227
Bad guy (Topic Remix),,COPYCAT (Live at Third Man Records),Live at Third Man Records,0.6186
​i love you (Live at Third Man Records),Live at Third Man Records,​idontwannabeyouanymore (Live at Third Man Records),Live at Third Man Records,0.6193
