song_a,album_a,song_b,album_b,similarity
Bad Together,Dua Lipa (Deluxe),Last Dance (Coucheron Remix),,0.6121
Bad Together,Dua Lipa (Deluxe),Electricity (StarFox Remix),See You There - EP,0.6418
Begging,Dua Lipa,Love is Religion,,0.6031
Begging,Dua Lipa,Yours,Unreleased Songs,0.6281
Begging,Dua Lipa,IDGAF (Remix),IDGAF (Remixes II),0.6358
Begging,Dua Lipa,Telling it Like it Is,Unreleased Songs,0.6093
Begging,Dua Lipa,All or Nothing,Unreleased Songs,0.6395
Begging,Dua Lipa,Favourite Problem,Unreleased Songs,0.6006
Begging,Dua Lipa,Voodoo (Demo),,0.6027
Begging,Dua Lipa,All to Myself,Unreleased Songs,0.6043
Begging,Dua Lipa,All of Me,,0.6132
Begging,Dua Lipa,My My My (Deezer Sessions),Deezer Sessions - EP,0.6277
Begging,Dua Lipa,Lot To Love,Unreleased Songs,0.6108
Begging,Dua Lipa,Love Is Religion (The Blessed Madonna Remix),Club Future Nostalgia,0.6163
Begging,Dua Lipa,IDGAF (Darius Remix),IDGAF (Remixes),0.6326
Begging,Dua Lipa,IDGAF (Young Franco Remix),IDGAF (Remixes),0.6009
Begging,Dua Lipa,Begging (Demo),,1.0
Begging,Dua Lipa,Blow Your Mind (Mwah) (Karma Kid Remix),Blow Your Mind (Mwah) [Remixes],0.6021
Begging,Dua Lipa,Pretty Please (Midland Refix),Club Future Nostalgia,0.6072
Begging,Dua Lipa,Hallucinate (Paul Woolford Remix),,0.6351
Begging,Dua Lipa,Hallucinate (Tensnake Remix),,0.6325
Begging,Dua Lipa,Hallucinate (Paul Woolford Remix) [Extended],Club Future Nostalgia,0.6278
Begging,Dua Lipa,Hallucinate (Mr Fingers deep stripped mix),Club Future Nostalgia,0.6032
Dreams,Dua Lipa (Deluxe),Telling it Like it Is,Unreleased Songs,0.6607
Dreams,Dua Lipa (Deluxe),The Hills (BBC 1 Radio Live Lounge),BBC Radio 1's Live Lounge 2016,0.6083
Dreams,Dua Lipa (Deluxe),Voodoo (Demo),,0.6267
Dreams,Dua Lipa (Deluxe),Try,,0.6529
Dreams,Dua Lipa (Deluxe),All to Myself,Unreleased Songs,0.6167
Dreams,Dua Lipa (Deluxe),All of Me,,0.6054
Dreams,Dua Lipa (Deluxe),If It Ain’t Me (Sad Disco),Future Nostalgia - The Moonlight Edition ,0.6131
Dreams,Dua Lipa (Deluxe),Blow Your Mind (Mwah) (Karma Kid Remix),Blow Your Mind (Mwah) [Remixes],0.6005
Dreams,Dua Lipa (Deluxe),Pretty Please (Midland Refix),Club Future Nostalgia,0.6872
Dreams,Dua Lipa (Deluxe),Hallucinate (Paul Woolford Remix),,0.6438
Dreams,Dua Lipa (Deluxe),Good in Bed (Zach Witness Remix),Club Future Nostalgia,0.6379
Dreams,Dua Lipa (Deluxe),Hallucinate (Tensnake Remix),,0.6516
Dreams,Dua Lipa (Deluxe),Pretty Please (Masters at Work Remix),Club Future Nostalgia,0.6758
Dreams,Dua Lipa (Deluxe),Love Again (Horse Meat Disco Remix),Club Future Nostalgia,0.6008
Dreams,Dua Lipa (Deluxe),Hallucinate (Paul Woolford Remix) [Extended],Club Future Nostalgia,0.6468
Dreams,Dua Lipa (Deluxe),Thinking ’Bout You (Deezer Sessions),Deezer Sessions - EP,0.6056
Dreams,Dua Lipa (Deluxe),Cool (Jayda G Remix),Club Future Nostalgia,0.6319
Dreams,Dua Lipa (Deluxe),Hallucinate (Mr Fingers deep stripped mix),Club Future Nostalgia,0.6161
Dreams,Dua Lipa (Deluxe),Hotter Than Hell (VIMALAVONG Remix),Hotter Than Hell (Remixes),0.6006
Dreams,Dua Lipa (Deluxe),Hotter Than Hell (Shadow Child Remix),Hotter Than Hell (Remixes),0.6006
Dreams,Dua Lipa (Deluxe),Hotter Than Hell (Carsten Fietz Remix),Hotter Than Hell (Remixes),0.6006
I’m Not the Only One,,Between a Bullet and Heartbreak,Unreleased Songs,0.6055
I’m Not the Only One,,Telling it Like it Is,Unreleased Songs,0.6293
I’m Not the Only One,,All or Nothing,Unreleased Songs,0.6067
I’m Not the Only One,,Stay,,0.6051
I’m Not the Only One,,Try,,0.6554
I’m Not the Only One,,Forgiveness,,0.6026
I’m Not the Only One,,IDGAF (Hazers Remix),IDGAF (Remixes),0.6087
I’m Not the Only One,,IDGAF (Acoustic),IDGAF (Remixes II),0.6129
I’m Not the Only One,,IDGAF (Young Franco Remix),IDGAF (Remixes),0.6303
I’m Not the Only One,,IDGAF (Anna of the North Remix),IDGAF (Remixes),0.6024
I’m Not the Only One,,Bad Together (Demo),,0.6751
I’m Not the Only One,,IDGAF (B Case Remix),IDGAF (Remixes II),0.6148
I’m Not the Only One,,IDGAF (Initial Talk Remix),IDGAF (Remixes II),0.6136
I’m Not the Only One,,IDGAF (Radio Disney Version),Unreleased Songs,0.6341
I’m Not the Only One,,Good in Bed (Zach Witness Remix),Club Future Nostalgia,0.6029
I’m Not the Only One,,IDGAF (Deezer Sessions),Deezer Sessions - EP,0.6028
I’m Not the Only One,,Break My Heart (Solardo Remix),,0.6262
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Good Times (Jamie xx Rework),,0.6022
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (French Demo),,0.6085
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,0.6511
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Remix),IDGAF (Remixes II),0.8099
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (French Version),,0.7786
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Telling it Like it Is,Unreleased Songs,0.7058
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),The Hills (BBC 1 Radio Live Lounge),BBC Radio 1's Live Lounge 2016,0.6754
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Not My Problem,Future Nostalgia - The Moonlight Edition ,0.6332
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),All or Nothing,Unreleased Songs,0.6471
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Try,,0.6393
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Hazers Remix),IDGAF (Remixes),0.865
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Don’t Start Now (Live in LA Remix),,0.6158
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Acoustic),IDGAF (Remixes II),0.8585
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Physical (Mark Ronson Remix),Club Future Nostalgia,0.6046
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Darius Remix),IDGAF (Remixes),0.8522
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Young Franco Remix),IDGAF (Remixes),0.8331
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Anna of the North Remix),IDGAF (Remixes),0.8687
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Bad Together (Demo),,0.6281
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (B Case Remix),IDGAF (Remixes II),0.8466
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Initial Talk Remix),IDGAF (Remixes II),0.86
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Break My Heart (Jax Jones Midnight Snack Remix),,0.6139
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Don’t Start Now (Regard Remix),,0.611
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Radio Disney Version),Unreleased Songs,0.845
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Don’t Start Now (Zach Witness Remix) [Malibu Mermaids Version],Don’t Start Now (Remixes),0.6107
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),No Goodbyes (Piano Demo),Unreleased Songs,0.6193
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Pretty Please (Midland Refix),Club Future Nostalgia,0.6304
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Hallucinate (Paul Woolford Remix),,0.6011
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),IDGAF (Deezer Sessions),Deezer Sessions - EP,0.8597
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Pretty Please (Masters at Work Remix),Club Future Nostalgia,0.6095
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Hallucinate (Paul Woolford Remix) [Extended],Club Future Nostalgia,0.6093
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Hallucinate (Mr Fingers deep stripped mix),Club Future Nostalgia,0.6503
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Last Dance (GAB Remix),,0.623
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Break My Heart (Solardo Remix),,0.6088
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Don’t Start Now (Nightcore Remix),,0.6051
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),New Love (Jarreau Vandal Remix),New Love (Remixes),0.6179
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),Electricity (StarFox Remix),See You There - EP,0.7074
IDGAF (Diablo & Rich Brian Remix),IDGAF (Remixes II),New Love (Paraone Remix),New Love (Remixes),0.6179
Running,Dua Lipa (Complete Edition),Ball & Chain,Unreleased Songs,0.6032
Running,Dua Lipa (Complete Edition),IDGAF (Remix),IDGAF (Remixes II),0.6576
Running,Dua Lipa (Complete Edition),"High, Wild and Free",Unreleased Songs,0.6015
Running,Dua Lipa (Complete Edition),Telling it Like it Is,Unreleased Songs,0.6395
Running,Dua Lipa (Complete Edition),All or Nothing,Unreleased Songs,0.6536
Running,Dua Lipa (Complete Edition),Favourite Problem,Unreleased Songs,0.6363
Running,Dua Lipa (Complete Edition),Voodoo (Demo),,0.611
Running,Dua Lipa (Complete Edition),Stay,,0.633
Running,Dua Lipa (Complete Edition),All of Me,,0.6074
Running,Dua Lipa (Complete Edition),IDGAF (Hazers Remix),IDGAF (Remixes),0.6232
Running,Dua Lipa (Complete Edition),My My My (Deezer Sessions),Deezer Sessions - EP,0.6178
Running,Dua Lipa (Complete Edition),One for the Night,Unreleased Songs,0.6237
Running,Dua Lipa (Complete Edition),Lot To Love,Unreleased Songs,0.612
Running,Dua Lipa (Complete Edition),Do More,Unreleased Songs,0.6637
Running,Dua Lipa (Complete Edition),IDGAF (Acoustic),IDGAF (Remixes II),0.6201
Running,Dua Lipa (Complete Edition),Want It All,Unreleased Songs,0.6852
Running,Dua Lipa (Complete Edition),IDGAF (Darius Remix),IDGAF (Remixes),0.6245
Running,Dua Lipa (Complete Edition),IDGAF (Young Franco Remix),IDGAF (Remixes),0.6261
Running,Dua Lipa (Complete Edition),Bad Together (Demo),,0.6435
Running,Dua Lipa (Complete Edition),Blow Your Mind (Mwah) (Radio Disney Version),Unreleased Songs,0.6145
Running,Dua Lipa (Complete Edition),IDGAF (B Case Remix),IDGAF (Remixes II),0.6227
Running,Dua Lipa (Complete Edition),IDGAF (Initial Talk Remix),IDGAF (Remixes II),0.6238
Running,Dua Lipa (Complete Edition),IDGAF (Radio Disney Version),Unreleased Songs,0.6186
Running,Dua Lipa (Complete Edition),Blow Your Mind (Mwah) (Karma Kid Remix),Blow Your Mind (Mwah) [Remixes],0.6095
Running,Dua Lipa (Complete Edition),Swan Song (Acoustic),,0.614
Running,Dua Lipa (Complete Edition),IDGAF (Deezer Sessions),Deezer Sessions - EP,0.6191
Running,Dua Lipa (Complete Edition),Pretty Please (Masters at Work Remix),Club Future Nostalgia,0.602
Running,Dua Lipa (Complete Edition),Blow Your Mind (Mwah) [Alex Metric Remix],Blow Your Mind (Mwah) [Remixes],0.6186
Running,Dua Lipa (Complete Edition),Last Dance (GAB Remix),,0.6222
Running,Dua Lipa (Complete Edition),Blow Your Mind (Mwah) [Night Moves Remix],Blow Your Mind (Mwah) [Remixes],0.6186
Running,Dua Lipa (Complete Edition),Blow Your Mind (Mwah) [Black Saint Remix],Blow Your Mind (Mwah) [Remixes],0.6186
Running,Dua Lipa (Complete Edition),New Love (Jarreau Vandal Remix),New Love (Remixes),0.6287
Running,Dua Lipa (Complete Edition),New Love (Paraone Remix),New Love (Remixes),0.6287
Good Times (Jamie xx Rework),,IDGAF (Remix),IDGAF (Remixes II),0.6423
Good Times (Jamie xx Rework),,IDGAF (Darius Remix),IDGAF (Remixes),0.6077
Good Times (Jamie xx Rework),,Blow Your Mind (Mwah) (Radio Disney Version),Unreleased Songs,0.6061
Good Times (Jamie xx Rework),,Blow Your Mind (Mwah) [Alex Metric Remix],Blow Your Mind (Mwah) [Remixes],0.6045
Good Times (Jamie xx Rework),,Blow Your Mind (Mwah) [Night Moves Remix],Blow Your Mind (Mwah) [Remixes],0.6045
Good Times (Jamie xx Rework),,Blow Your Mind (Mwah) [Black Saint Remix],Blow Your Mind (Mwah) [Remixes],0.6045
Love is Religion,,Hotter Than Hell (Miike Snow Remix),Hotter Than Hell (Remixes),0.616
Love is Religion,,Hotter Than Hell (Matoma Remix),Hakuna Matoma,0.6149
Love is Religion,,Love Is Religion (The Blessed Madonna Remix),Club Future Nostalgia,0.9898
Love is Religion,,Begging (Demo),,0.6031
Love is Religion,,Hotter Than Hell (Demo),Unreleased Songs,0.6339
Love is Religion,,Hotter Than Hell (VIMALAVONG Remix),Hotter Than Hell (Remixes),0.6243
Love is Religion,,Hotter Than Hell (Shadow Child Remix),Hotter Than Hell (Remixes),0.6243
Love is Religion,,Hotter Than Hell (Carsten Fietz Remix),Hotter Than Hell (Remixes),0.6243
Want To (Demo),,Ball & Chain,Unreleased Songs,0.6292
Want To (Demo),,25/8,Unreleased Songs,0.6338
Want To (Demo),,"High, Wild and Free",Unreleased Songs,0.624
Want To (Demo),,All or Nothing,Unreleased Songs,0.6033
Want To (Demo),,New York (Mend My Broken Heart Tonight),Unreleased Songs,0.6065
Want To (Demo),,Don’t Start Now (Live in LA Remix),,0.6145
IDGAF (French Demo),,IDGAF (French Version),,0.7327
IDGAF (French Demo),,IDGAF (Hazers Remix),IDGAF (Remixes),0.6082
IDGAF (French Demo),,IDGAF (Acoustic),IDGAF (Remixes II),0.6058
IDGAF (French Demo),,IDGAF (Darius Remix),IDGAF (Remixes),0.643
IDGAF (French Demo),,IDGAF (B Case Remix),IDGAF (Remixes II),0.6145
IDGAF (French Demo),,IDGAF (Initial Talk Remix),IDGAF (Remixes II),0.6085
IDGAF (French Demo),,IDGAF (Radio Disney Version),Unreleased Songs,0.6042
IDGAF (French Demo),,IDGAF (Deezer Sessions),Deezer Sessions - EP,0.6022
New Rules (Demo),,New Rules (Alison Wonderland Remix),New Rules (Remixes),0.8583
New Rules (Demo),,New Rules (Live),Dua Lipa (Complete Edition),0.7578
New Rules (Demo),,New Rules (Piano Acoustic) [Live],Live Acoustic,0.9465
New Rules (Demo),,New Rules (Freedo Remix),New Rules (Remixes),0.966
New Rules (Demo),,New Rules (Initial Talk Remix),,0.9821
New Rules (Demo),,New Rules (SG Lewis Remix),New Rules (Remixes),0.8992
New Rules (Demo),,New Rules (KREAM Remix),New Rules (Remixes),0.9407
New Rules (Demo),,New Rules (Suprafive Remix),,0.9395
New Rules (Demo),,New Rules (MRK Club Mix),New Rules (Remixes),0.8216
New Rules (Demo),,New Rules (Live at the BRITs),,0.9828
New Rules (Demo),,Good in Bed (Zach Witness Remix),Club Future Nostalgia,0.6008
New Rules (Demo),,New Rules (Deezer Sessions),Deezer Sessions - EP,0.9695
New Rules (Demo),,New Rules (Pebble Remix),,0.9773
New Rules (Demo),,New Rules (Radio Disney Version),Unreleased Songs,0.9308
New Rules (Demo),,New Rules (Jake Minor Remix),,0.8318
New Rules (Demo),,New Rules (StarFox Remix),See You There - EP,0.9299
Lose Myself,Unreleased Songs,Jealousy,Unreleased Songs,0.6102
Lose Myself,Unreleased Songs,Telling it Like it Is,Unreleased Songs,0.6402
Lose Myself,Unreleased Songs,All or Nothing,Unreleased Songs,0.6148
Lose Myself,Unreleased Songs,Stay,,0.6311
Lose Myself,Unreleased Songs,Try,,0.6817
Lose Myself,Unreleased Songs,All to Myself,Unreleased Songs,0.6063
Lose Myself,Unreleased Songs,Want It All,Unreleased Songs,0.6151
Lose Myself,Unreleased Songs,Break My Heart (Jax Jones Midnight Snack Remix),,0.6537
Lose Myself,Unreleased Songs,Break My Heart (Solardo Remix),,0.6251
Lose Myself,Unreleased Songs,New Love (Jarreau Vandal Remix),New Love (Remixes),0.6068
Lose Myself,Unreleased Songs,New Love (Paraone Remix),New Love (Remixes),0.6068
Ball & Chain,Unreleased Songs,"High, Wild and Free",Unreleased Songs,0.6837
Ball & Chain,Unreleased Songs,All or Nothing,Unreleased Songs,0.6188
Ball & Chain,Unreleased Songs,Voodoo (Demo),,0.6088
Ball & Chain,Unreleased Songs,Ball and Chain [Remix] (ft. Aitana),,0.9874
Ball & Chain,Unreleased Songs,Physical (Mark Ronson Remix),Club Future Nostalgia,0.6219
Ball & Chain,Unreleased Songs,IDGAF (Darius Remix),IDGAF (Remixes),0.602
Ball & Chain,Unreleased Songs,Physical (Alok Remix),Physical (Remixes),0.6964
Ball & Chain,Unreleased Songs,Blow Your Mind (Mwah) (Radio Disney Version),Unreleased Songs,0.6042
Ball & Chain,Unreleased Songs,Levitating (KUU Remix),,0.6537
Ball & Chain,Unreleased Songs,Blow Your Mind (Mwah) (Karma Kid Remix),Blow Your Mind (Mwah) [Remixes],0.6076
Ball & Chain,Unreleased Songs,Physical (Ofenbach Remix),Physical (Remixes),0.6883
Ball & Chain,Unreleased Songs,Physical (Erika De Casier Remix),Physical (Remixes),0.6759
Ball & Chain,Unreleased Songs,Hallucinate (Paul Woolford Remix),,0.6012
Ball & Chain,Unreleased Songs,Good in Bed (Zach Witness Remix),Club Future Nostalgia,0.6203
Ball & Chain,Unreleased Songs,Hallucinate (Tensnake Remix),,0.6224
Ball & Chain,Unreleased Songs,Hallucinate (Paul Woolford Remix) [Extended],Club Future Nostalgia,0.6144
Ball & Chain,Unreleased Songs,Blow Your Mind (Mwah) [Alex Metric Remix],Blow Your Mind (Mwah) [Remixes],0.6126
Ball & Chain,Unreleased Songs,Cool (Jayda G Remix),Club Future Nostalgia,0.6559
Ball & Chain,Unreleased Songs,Physical (Leo Zero Disco Remix),Physical (Remixes),0.6838
Ball & Chain,Unreleased Songs,Blow Your Mind (Mwah) [Night Moves Remix],Blow Your Mind (Mwah) [Remixes],0.6126
Ball & Chain,Unreleased Songs,Blow Your Mind (Mwah) [Black Saint Remix],Blow Your Mind (Mwah) [Remixes],0.6126
That Kind of Woman,Future Nostalgia - The Moonlight Edition ,That Kind of Woman (Jacques Lu Cont Remix),Club Future Nostalgia,0.7012
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,IDGAF (Remix),IDGAF (Remixes II),0.653
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Between a Bullet and Heartbreak,Unreleased Songs,0.6118
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Telling it Like it Is,Unreleased Songs,0.6093
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Cruel,,0.6307
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,All or Nothing,Unreleased Songs,0.6209
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Voodoo (Demo),,0.628
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Hotter Than Hell (Miike Snow Remix),Hotter Than Hell (Remixes),0.6039
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Try,,0.6354
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,All to Myself,Unreleased Songs,0.609
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,All of Me,,0.6171
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,If It Ain’t Me (Sad Disco),Future Nostalgia - The Moonlight Edition ,0.8973
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) [Acoustic],,0.6528
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,UEFA Champions League Final Medley,,0.6349
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Hotter Than Hell (Matoma Remix),Hakuna Matoma,0.6038
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Lot To Love,Unreleased Songs,0.6373
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Live in LA Remix),,0.665
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Physical (Mark Ronson Remix),Club Future Nostalgia,0.6392
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Kungs Remix),Don’t Start Now (Remixes),0.6147
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) (Radio Disney Version),Unreleased Songs,0.6411
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Pink Panda Remix),Don’t Start Now (Remixes),0.6428
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Regard Remix),,0.6433
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) (Karma Kid Remix),Blow Your Mind (Mwah) [Remixes],0.6412
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Zach Witness Remix) [Malibu Mermaids Version],Don’t Start Now (Remixes),0.6539
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Kaytranada Remix),Club Future Nostalgia,0.6282
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (Custic Remix),,0.647
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Pretty Please (Midland Refix),Club Future Nostalgia,0.642
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Good in Bed (Zach Witness Remix),Club Future Nostalgia,0.6374
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (Trader Gold Remix),,0.647
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Hallucinate (Tensnake Remix),,0.6028
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Pretty Please (Masters at Work Remix),Club Future Nostalgia,0.6143
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Love Again (Horse Meat Disco Remix),Club Future Nostalgia,0.6277
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) [Alex Metric Remix],Blow Your Mind (Mwah) [Remixes],0.6448
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Cool (Jayda G Remix),Club Future Nostalgia,0.6298
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Hallucinate (Mr Fingers deep stripped mix),Club Future Nostalgia,0.6284
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (Kriss Reeve Remix),,0.647
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (GAB Remix),,0.6639
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Break My Heart (Solardo Remix),,0.617
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (Stefan Ponce Remix),,0.647
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (Nightcore Remix),,0.6359
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) [Night Moves Remix],Blow Your Mind (Mwah) [Remixes],0.6448
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Last Dance (Coucheron Remix),,0.647
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Blow Your Mind (Mwah) [Black Saint Remix],Blow Your Mind (Mwah) [Remixes],0.6448
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Don’t Start Now (StarFox Remix),See You There - EP,0.6112
If It Ain’t Me (Sad Disco) [Original],Unreleased Songs,Electricity (StarFox Remix),See You There - EP,0.6888
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Live),Dua Lipa (Complete Edition),0.7751
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Piano Acoustic) [Live],Live Acoustic,0.8618
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Freedo Remix),New Rules (Remixes),0.8409
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Initial Talk Remix),,0.8423
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (SG Lewis Remix),New Rules (Remixes),0.8902
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (KREAM Remix),New Rules (Remixes),0.8243
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Suprafive Remix),,0.8973
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (MRK Club Mix),New Rules (Remixes),0.9542
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Live at the BRITs),,0.8668
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Deezer Sessions),Deezer Sessions - EP,0.8627
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Pebble Remix),,0.8717
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Radio Disney Version),Unreleased Songs,0.83
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (Jake Minor Remix),,0.81
New Rules (Alison Wonderland Remix),New Rules (Remixes),New Rules (StarFox Remix),See You There - EP,0.9147
25/8,Unreleased Songs,Telling it Like it Is,Unreleased Songs,0.6237
25/8,Unreleased Songs,The Hills (BBC 1 Radio Live Lounge),BBC Radio 1's Live Lounge 2016,0.6081
25/8,Unreleased Songs,All or Nothing,Unreleased Songs,0.6464
25/8,Unreleased Songs,Try,,0.614
25/8,Unreleased Songs,IDGAF (Hazers Remix),IDGAF (Remixes),0.6003
25/8,Unreleased Songs,Do More,Unreleased Songs,0.6056
25/8,Unreleased Songs,Looking For Trouble,,0.639
25/8,Unreleased Songs,Want It All,Unreleased Songs,0.6066
25/8,Unreleased Songs,IDGAF (Darius Remix),IDGAF (Remixes),0.6173
25/8,Unreleased Songs,IDGAF (B Case Remix),IDGAF (Remixes II),0.6016
25/8,Unreleased Songs,IDGAF (Initial Talk Remix),IDGAF (Remixes II),0.6055
25/8,Unreleased Songs,Pretty Please (Midland Refix),Club Future Nostalgia,0.6267
25/8,Unreleased Songs,Pretty Please (Masters at Work Remix),Club Future Nostalgia,0.6325
We’re Good,Future Nostalgia - The Moonlight Edition ,"Smoke, Drink, Break Up",,0.6122
We’re Good,Future Nostalgia - The Moonlight Edition ,Bad Together (Demo),,0.601
We’re Good,Future Nostalgia - The Moonlight Edition ,No Goodbyes (Piano Demo),Unreleased Songs,0.6104
Jealousy,Unreleased Songs,The Hills (BBC 1 Radio Live Lounge),BBC Radio 1's Live Lounge 2016,0.6141
Jealousy,Unreleased Songs,New Rules (Piano Acoustic) [Live],Live Acoustic,0.6055
Jealousy,Unreleased Songs,New Rules (Freedo Remix),New Rules (Remixes),0.6241
Jealousy,Unreleased Songs,New Rules (Initial Talk Remix),,0.6188
Jealousy,Unreleased Songs,New Rules (KREAM Remix),New Rules (Remixes),0.6427
Jealousy,Unreleased Songs,IDGAF (Anna of the North Remix),IDGAF (Remixes),0.6185
Jealousy,Unreleased Songs,New Rules (Live at the BRITs),,0.6139
Jealousy,Unreleased Songs,New Rules (Deezer Sessions),Deezer Sessions - EP,0.616
Jealousy,Unreleased Songs,New Rules (Pebble Remix),,0.6076
Jealousy,Unreleased Songs,New Rules (Radio Disney Version),Unreleased Songs,0.6294
