song_a,album_a,song_b,album_b,similarity
The Way,Yours Truly,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.8389
The Way,Yours Truly,One Last Time (Attends-moi),Kendji,0.6092
The Way,Yours Truly,Be Alright (Demo),Unreleased Songs,0.704
The Way,Yours Truly,Quit (Demo),Unreleased Songs,0.7016
The Way,Yours Truly,7 rings (live)​,​k bye for now (swt live),0.6226
The Way,Yours Truly,"​thank u, next (live)",​k bye for now (swt live),0.6031
The Way,Yours Truly,​break your heart right back (live),​k bye for now (swt live),0.7035
The Way,Yours Truly,Problem (Spanglish Version),My Everything,0.7356
The Way,Yours Truly,I Have Nothing,Women of Soul: In Performance at the White House,0.636
The Way,Yours Truly,​side to side (live),​k bye for now (swt live),0.7754
The Way,Yours Truly,Suitcase,Unreleased Songs,0.6169
The Way,Yours Truly,​the light is coming (Demo),Unreleased Songs,0.6136
The Way,Yours Truly,​god is a woman (live),​k bye for now (swt live),0.6427
The Way,Yours Truly,​​breathin (live),​k bye for now (swt live),0.6063
The Way,Yours Truly,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6425
The Way,Yours Truly,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.6336
The Way,Yours Truly,34+35 (Remix) (Clean),,0.6707
The Way,Yours Truly,Side to Side (Slushii Remix),Side to Side (Remixes),0.7593
The Way,Yours Truly,​fake smile (live),​k bye for now (swt live),0.611
The Way,Yours Truly,​right there (live),​k bye for now (swt live),0.8032
The Way,Yours Truly,It Ain’t Right,Unreleased Songs,0.6202
The Way,Yours Truly,Only Girl (In the World),,0.6378
The Way,Yours Truly,Let Me Love You / Baby Loves,,0.6821
The Way,Yours Truly,Just For Now,,0.6141
The Way,Yours Truly,The Way (JdB Radio Edit),,0.9052
The Way,Yours Truly,Bang Bang (3LAU Remix),The Remix,0.6882
The Way,Yours Truly,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.6311
The Way,Yours Truly,In My Head (Music Video Version),,0.6404
The Way,Yours Truly,Right There (7th Heaven Radio Mix),The Remix,0.8108
The Way,Yours Truly,Bad Decisions [DWT Version],,0.6767
The Way,Yours Truly,Right There (Ralphi Rosario Radio),The Remix,0.6839
The Way,Yours Truly,Side to Side (Phantoms Remix),Side to Side (Remixes),0.7771
The Way,Yours Truly,Problem (Dawin Remix),The Remix,0.7444
The Way,Yours Truly,Problem (Wayne G Radio Edit),The Remix,0.7159
The Way,Yours Truly,Touch It (Final Fantasy Brave Exvius Remix),,0.6378
The Way,Yours Truly,Everyday [DWT Version],,0.6683
The Way,Yours Truly,The Way (Sidney Samson Remix),The Remix,0.6243
The Way,Yours Truly,Problem (Solo Version),Ariana Grande,0.6017
The Way,Yours Truly,Prelude / Be Alright [DWT Version],,0.6272
The Way,Yours Truly,Problem (Dave Aude Twerk Edit),The Remix,0.7251
The Way,Yours Truly,Miss Me*,,0.7159
The Way,Yours Truly,God is a Woman (HOPEX Remix),,0.6094
The Way,Yours Truly,Problem (No Rap Version),,0.7343
The Way,Yours Truly,"Lemons, Blueberries & Strawberries",,0.655
The Way,Yours Truly,Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6054
The Way,Yours Truly,God is a Woman (Excuse me i love you LIVE),,0.6186
Problem,My Everything,Focus,Dangerous Woman,0.6019
Problem,My Everything,Everyday,Dangerous Woman,0.6668
Problem,My Everything,​safety net,Positions,0.6913
Problem,My Everything,​obvious,Positions,0.6138
Problem,My Everything,Break Free,My Everything,0.6589
Problem,My Everything,34+35 (Remix),Positions (Deluxe),0.609
Problem,My Everything,​borderline,Sweetener,0.7343
Problem,My Everything,Touch It,Dangerous Woman,0.6133
Problem,My Everything,​blazed,Sweetener,0.6795
Problem,My Everything,Right There,Yours Truly,0.7502
Problem,My Everything,​west side,Positions,0.6178
Problem,My Everything,Leave Me Lonely,Dangerous Woman,0.6958
Problem,My Everything,Knew Better / Forever Boy,Dangerous Woman,0.6057
Problem,My Everything,Break Your Heart Right Back,My Everything,0.742
Problem,My Everything,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6286
Problem,My Everything,7 rings (Remix),"thank u, next (Japanese Import)",0.7061
Problem,My Everything,Hands on Me,My Everything,0.6775
Problem,My Everything,Into You (Alex Ghenea Remix),,0.6936
Problem,My Everything,Ridiculous,Unreleased Songs,0.6189
Problem,My Everything,The Way (Spanglish Version),Yours Truly,0.7278
Problem,My Everything,The Way (Fabolous Remix),,0.7416
Problem,My Everything,Do You Love Me?,Unreleased Songs,0.6499
Problem,My Everything,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.732
Problem,My Everything,Be Alright (Demo),Unreleased Songs,0.6814
Problem,My Everything,Quit (Demo),Unreleased Songs,0.7557
Problem,My Everything,You’re My Only Shawty,Unreleased Songs,0.6052
Problem,My Everything,"​thank u, next (live)",​k bye for now (swt live),0.6175
Problem,My Everything,​break your heart right back (live),​k bye for now (swt live),0.7071
Problem,My Everything,Problem (Spanglish Version),My Everything,0.9602
Problem,My Everything,Stick Around,Unreleased Songs,0.6153
Problem,My Everything,​side to side (live),​k bye for now (swt live),0.7297
Problem,My Everything,​god is a woman (live),​k bye for now (swt live),0.626
Problem,My Everything,Not Afraid of Love,Unreleased Songs,0.601
Problem,My Everything,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.6361
Problem,My Everything,34+35 (Remix) (Clean),,0.6175
Problem,My Everything,Side to Side (Slushii Remix),Side to Side (Remixes),0.7124
Problem,My Everything,​nasa (live),​k bye for now (swt live),0.6174
Problem,My Everything,​fake smile (live),​k bye for now (swt live),0.6106
Problem,My Everything,​get well soon (live),​k bye for now (swt live),0.6129
Problem,My Everything,​break free (live),​k bye for now (swt live),0.6195
Problem,My Everything,​right there (live),​k bye for now (swt live),0.7663
Problem,My Everything,​the light is coming (live),​k bye for now (swt live),0.6083
Problem,My Everything,Only Girl (In the World),,0.6172
Problem,My Everything,Let Me Love You / Baby Loves,,0.7221
Problem,My Everything,The Way (JdB Radio Edit),,0.7323
Problem,My Everything,Bang Bang (3LAU Remix),The Remix,0.6617
Problem,My Everything,In My Head (Music Video Version),,0.6441
Problem,My Everything,Right There (7th Heaven Radio Mix),The Remix,0.7692
Problem,My Everything,Right There (Ralphi Rosario Radio),The Remix,0.6245
Problem,My Everything,Side to Side (Phantoms Remix),Side to Side (Remixes),0.7278
Problem,My Everything,Problem (Dawin Remix),The Remix,0.9804
Problem,My Everything,Problem (Wayne G Radio Edit),The Remix,0.9785
Problem,My Everything,Touch It (Final Fantasy Brave Exvius Remix),,0.6025
Problem,My Everything,Everyday [DWT Version],,0.6596
Problem,My Everything,Problem (Solo Version),Ariana Grande,0.8238
Problem,My Everything,Problem (Dave Aude Twerk Edit),The Remix,0.9459
Problem,My Everything,Miss Me*,,0.6925
Problem,My Everything,Problem (No Rap Version),,0.9566
Problem,My Everything,"Lemons, Blueberries & Strawberries",,0.6695
​everytime,Sweetener,​everytime (live),​k bye for now (swt live),0.8984
​everytime,Sweetener,​get well soon (live),​k bye for now (swt live),0.6299
Focus,Dangerous Woman,​nasty,Positions,0.6508
Focus,Dangerous Woman,​safety net,Positions,0.6134
Focus,Dangerous Woman,​shut up,Positions,0.629
Focus,Dangerous Woman,​obvious,Positions,0.6112
Focus,Dangerous Woman,​love language,Positions,0.6354
Focus,Dangerous Woman,​borderline,Sweetener,0.6572
Focus,Dangerous Woman,Touch It,Dangerous Woman,0.6542
Focus,Dangerous Woman,​blazed,Sweetener,0.6217
Focus,Dangerous Woman,Thinking Bout You,Dangerous Woman,0.6258
Focus,Dangerous Woman,​west side,Positions,0.6633
Focus,Dangerous Woman,Break Your Heart Right Back,My Everything,0.6192
Focus,Dangerous Woman,Bad Decisions,Dangerous Woman,0.6351
Focus,Dangerous Woman,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6127
Focus,Dangerous Woman,7 rings (Remix),"thank u, next (Japanese Import)",0.6242
Focus,Dangerous Woman,Step on Up,Dangerous Woman,0.6052
Focus,Dangerous Woman,They Don’t Know,Trolls (Original Motion Picture Soundtrack) ,0.6535
Focus,Dangerous Woman,Into You (Alex Ghenea Remix),,0.6801
Focus,Dangerous Woman,Be Alright (Demo),Unreleased Songs,0.6224
Focus,Dangerous Woman,Quit (Demo),Unreleased Songs,0.6188
Focus,Dangerous Woman,7 rings (live)​,​k bye for now (swt live),0.6257
Focus,Dangerous Woman,Problem (Spanglish Version),My Everything,0.6138
Focus,Dangerous Woman,Stick Around,Unreleased Songs,0.6384
Focus,Dangerous Woman,​side to side (live),​k bye for now (swt live),0.665
Focus,Dangerous Woman,​​breathin (live),​k bye for now (swt live),0.6435
Focus,Dangerous Woman,​bad idea (live),​k bye for now (swt live),0.657
Focus,Dangerous Woman,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6785
Focus,Dangerous Woman,​goodnight n go (live),​k bye for now (swt live),0.6002
Focus,Dangerous Woman,Side to Side (Slushii Remix),Side to Side (Remixes),0.6464
Focus,Dangerous Woman,​everytime (live),​k bye for now (swt live),0.604
Focus,Dangerous Woman,​get well soon (live),​k bye for now (swt live),0.6515
Focus,Dangerous Woman,​​no tears left to cry (live),​k bye for now (swt live),0.6283
Focus,Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6171
Focus,Dangerous Woman,​into you (live),​k bye for now (swt live),0.6253
Focus,Dangerous Woman,Just For Now,,0.6092
Focus,Dangerous Woman,Into You (3LAU Remix),,0.66
Focus,Dangerous Woman,Bang Bang (3LAU Remix),The Remix,0.6536
Focus,Dangerous Woman,Into You / Dangerous Woman Medley,,0.624
Focus,Dangerous Woman,Right There (7th Heaven Radio Mix),The Remix,0.6092
Focus,Dangerous Woman,Bad Decisions [DWT Version],,0.6399
Focus,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6773
Focus,Dangerous Woman,Problem (Dawin Remix),The Remix,0.6157
Focus,Dangerous Woman,Problem (Wayne G Radio Edit),The Remix,0.6133
Focus,Dangerous Woman,Touch It (Final Fantasy Brave Exvius Remix),,0.6103
Focus,Dangerous Woman,​love u (StarFox Remix),Love U - EP,0.6034
Focus,Dangerous Woman,Into You (Grey Remix),,0.6385
Everyday,Dangerous Woman,​safety net,Positions,0.6527
Everyday,Dangerous Woman,​borderline,Sweetener,0.617
Everyday,Dangerous Woman,​blazed,Sweetener,0.6457
Everyday,Dangerous Woman,Right There,Yours Truly,0.671
Everyday,Dangerous Woman,Break Your Heart Right Back,My Everything,0.6855
Everyday,Dangerous Woman,7 rings (Remix),"thank u, next (Japanese Import)",0.6636
Everyday,Dangerous Woman,Hands on Me,My Everything,0.6132
Everyday,Dangerous Woman,The Way (Spanglish Version),Yours Truly,0.6569
Everyday,Dangerous Woman,The Way (Fabolous Remix),,0.7581
Everyday,Dangerous Woman,Do You Love Me?,Unreleased Songs,0.6013
Everyday,Dangerous Woman,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.6356
Everyday,Dangerous Woman,Quit (Demo),Unreleased Songs,0.6531
Everyday,Dangerous Woman,​break your heart right back (live),​k bye for now (swt live),0.6852
Everyday,Dangerous Woman,Problem (Spanglish Version),My Everything,0.6594
Everyday,Dangerous Woman,​side to side (live),​k bye for now (swt live),0.6423
Everyday,Dangerous Woman,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.6155
Everyday,Dangerous Woman,Side to Side (Slushii Remix),Side to Side (Remixes),0.6171
Everyday,Dangerous Woman,​right there (live),​k bye for now (swt live),0.695
Everyday,Dangerous Woman,Let Me Love You / Baby Loves,,0.694
Everyday,Dangerous Woman,The Way (JdB Radio Edit),,0.743
Everyday,Dangerous Woman,In My Head (Music Video Version),,0.6016
Everyday,Dangerous Woman,Right There (7th Heaven Radio Mix),The Remix,0.721
Everyday,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6004
Everyday,Dangerous Woman,Problem (Dawin Remix),The Remix,0.6482
Everyday,Dangerous Woman,Problem (Wayne G Radio Edit),The Remix,0.6169
Everyday,Dangerous Woman,Everyday [DWT Version],,0.9741
Everyday,Dangerous Woman,Problem (Dave Aude Twerk Edit),The Remix,0.6538
Everyday,Dangerous Woman,Miss Me*,,0.6333
Everyday,Dangerous Woman,Problem (No Rap Version),,0.6855
​nasty,Positions,​obvious,Positions,0.6433
​nasty,Positions,​love language,Positions,0.65
​nasty,Positions,​six thirty,Positions,0.6494
​nasty,Positions,Break Free,My Everything,0.6209
​nasty,Positions,​borderline,Sweetener,0.6462
​nasty,Positions,Touch It,Dangerous Woman,0.6094
​nasty,Positions,Thinking Bout You,Dangerous Woman,0.6045
​nasty,Positions,​west side,Positions,0.6808
​nasty,Positions,Bad Decisions,Dangerous Woman,0.6493
​nasty,Positions,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6404
​nasty,Positions,Daydreamin’,Yours Truly,0.6119
​nasty,Positions,Step on Up,Dangerous Woman,0.701
​nasty,Positions,Into You (Alex Ghenea Remix),,0.6422
​nasty,Positions,Ain’t About What You Got,Unreleased Songs,0.6462
​nasty,Positions,7 rings (live)​,​k bye for now (swt live),0.6181
​nasty,Positions,Stick Around,Unreleased Songs,0.6122
​nasty,Positions,​side to side (live),​k bye for now (swt live),0.6351
​nasty,Positions,​god is a woman (live),​k bye for now (swt live),0.6191
​nasty,Positions,​bad idea (live),​k bye for now (swt live),0.6315
​nasty,Positions,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6758
​nasty,Positions,Not Afraid of Love,Unreleased Songs,0.6682
​nasty,Positions,​goodnight n go (live),​k bye for now (swt live),0.6162
​nasty,Positions,​dangerous woman (live),​k bye for now (swt live),0.6251
​nasty,Positions,Side to Side (Slushii Remix),Side to Side (Remixes),0.6472
​nasty,Positions,​make up (live),​k bye for now (swt live),0.6278
​nasty,Positions,​get well soon (live),​k bye for now (swt live),0.6005
​nasty,Positions,​break free (live),​k bye for now (swt live),0.627
​nasty,Positions,​into you (live),​k bye for now (swt live),0.6198
​nasty,Positions,Just For Now,,0.6269
​nasty,Positions,Into You (3LAU Remix),,0.6415
​nasty,Positions,Bang Bang (3LAU Remix),The Remix,0.6904
​nasty,Positions,Into You / Dangerous Woman Medley,,0.6255
​nasty,Positions,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.606
​nasty,Positions,Bad Decisions [DWT Version],,0.6522
​nasty,Positions,Right There (Ralphi Rosario Radio),The Remix,0.6148
​nasty,Positions,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6626
​nasty,Positions,Touch It (Final Fantasy Brave Exvius Remix),,0.6328
​nasty,Positions,Prelude / Be Alright [DWT Version],,0.6231
​nasty,Positions,Into You (Grey Remix),,0.6327
​nasty,Positions,34+35 (DJ Siembab Remix),Remixes by DJ Siembab,0.6104
​nasty,Positions,God is a Woman (HOPEX Remix),,0.6291
​nasty,Positions,34+35 - COPY,,0.6295
​nasty,Positions,Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6122
​successful,Sweetener,​successful (live),​k bye for now (swt live),0.8884
Be Alright,Dangerous Woman,​obvious,Positions,0.6227
Be Alright,Dangerous Woman,​love language,Positions,0.6076
Be Alright,Dangerous Woman,Touch It,Dangerous Woman,0.6567
Be Alright,Dangerous Woman,​west side,Positions,0.677
Be Alright,Dangerous Woman,Knew Better / Forever Boy,Dangerous Woman,0.6033
Be Alright,Dangerous Woman,Bad Decisions,Dangerous Woman,0.6576
Be Alright,Dangerous Woman,They Don’t Know,Trolls (Original Motion Picture Soundtrack) ,0.6863
Be Alright,Dangerous Woman,Better Left Unsaid,Yours Truly,0.6115
Be Alright,Dangerous Woman,Don’t Be Gone Too Long,Unreleased Songs,0.6039
Be Alright,Dangerous Woman,Be Alright (Demo),Unreleased Songs,0.7937
Be Alright,Dangerous Woman,Stick Around,Unreleased Songs,0.6066
Be Alright,Dangerous Woman,Suitcase,Unreleased Songs,0.6798
Be Alright,Dangerous Woman,​god is a woman (live),​k bye for now (swt live),0.6057
Be Alright,Dangerous Woman,​​breathin (live),​k bye for now (swt live),0.632
Be Alright,Dangerous Woman,​bad idea (live),​k bye for now (swt live),0.6344
Be Alright,Dangerous Woman,Not Afraid of Love,Unreleased Songs,0.6201
Be Alright,Dangerous Woman,​be alright (live),​k bye for now (swt live),0.9273
Be Alright,Dangerous Woman,​​no tears left to cry (live),​k bye for now (swt live),0.6314
Be Alright,Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6006
Be Alright,Dangerous Woman,Just For Now,,0.6203
Be Alright,Dangerous Woman,Into You (3LAU Remix),,0.6049
Be Alright,Dangerous Woman,Be Alright [Justin Bieber Cover],,0.6929
Be Alright,Dangerous Woman,Rolling in the Deep,,0.6288
Be Alright,Dangerous Woman,Bad Decisions [DWT Version],,0.6596
Be Alright,Dangerous Woman,Right There (Ralphi Rosario Radio),The Remix,0.6383
Be Alright,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6312
Be Alright,Dangerous Woman,Touch It (Final Fantasy Brave Exvius Remix),,0.6476
Be Alright,Dangerous Woman,Prelude / Be Alright [DWT Version],,0.8565
​safety net,Positions,Break Free,My Everything,0.6159
​safety net,Positions,34+35 (Remix),Positions (Deluxe),0.6409
​safety net,Positions,​borderline,Sweetener,0.7384
​safety net,Positions,​blazed,Sweetener,0.7085
​safety net,Positions,Right There,Yours Truly,0.7079
​safety net,Positions,Leave Me Lonely,Dangerous Woman,0.6624
​safety net,Positions,Break Your Heart Right Back,My Everything,0.7546
​safety net,Positions,7 rings (Remix),"thank u, next (Japanese Import)",0.7104
​safety net,Positions,Hands on Me,My Everything,0.7102
​safety net,Positions,Into You (Alex Ghenea Remix),,0.6977
​safety net,Positions,The Way (Spanglish Version),Yours Truly,0.6519
​safety net,Positions,The Way (Fabolous Remix),,0.7176
​safety net,Positions,Do You Love Me?,Unreleased Songs,0.663
​safety net,Positions,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.6425
​safety net,Positions,One Last Time (Attends-moi),Kendji,0.6079
​safety net,Positions,Be Alright (Demo),Unreleased Songs,0.6727
​safety net,Positions,Quit (Demo),Unreleased Songs,0.7591
​safety net,Positions,​break your heart right back (live),​k bye for now (swt live),0.751
​safety net,Positions,Problem (Spanglish Version),My Everything,0.6849
​safety net,Positions,​side to side (live),​k bye for now (swt live),0.7408
​safety net,Positions,​the light is coming (Demo),Unreleased Songs,0.6066
​safety net,Positions,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.6636
​safety net,Positions,34+35 (Remix) (Clean),,0.6497
​safety net,Positions,Side to Side (Slushii Remix),Side to Side (Remixes),0.7191
​safety net,Positions,​fake smile (live),​k bye for now (swt live),0.6178
​safety net,Positions,Better Days - Live from One Love Manchester,One Love Manchester,0.605
​safety net,Positions,​right there (live),​k bye for now (swt live),0.7131
​safety net,Positions,​the light is coming (live),​k bye for now (swt live),0.6172
​safety net,Positions,Let Me Love You / Baby Loves,,0.7529
​safety net,Positions,The Way (JdB Radio Edit),,0.7046
​safety net,Positions,Bang Bang (3LAU Remix),The Remix,0.6176
​safety net,Positions,In My Head (Music Video Version),,0.7117
​safety net,Positions,Right There (7th Heaven Radio Mix),The Remix,0.7039
​safety net,Positions,Side to Side (Phantoms Remix),Side to Side (Remixes),0.7139
​safety net,Positions,Problem (Dawin Remix),The Remix,0.7002
​safety net,Positions,Problem (Wayne G Radio Edit),The Remix,0.672
​safety net,Positions,Everyday [DWT Version],,0.6339
​safety net,Positions,Problem (Dave Aude Twerk Edit),The Remix,0.6828
​safety net,Positions,Miss Me*,,0.7107
​safety net,Positions,"-thank u, next (video version)",,0.6223
​safety net,Positions,Problem (No Rap Version),,0.6956
​shut up,Positions,​love language,Positions,0.6156
​shut up,Positions,​six thirty,Positions,0.63
​obvious,Positions,​love language,Positions,0.7177
​obvious,Positions,​borderline,Sweetener,0.6105
​obvious,Positions,Touch It,Dangerous Woman,0.692
​obvious,Positions,Greedy,Dangerous Woman,0.6063
​obvious,Positions,​blazed,Sweetener,0.6165
​obvious,Positions,Just a Little Bit of Your Heart,My Everything,0.6099
​obvious,Positions,​west side,Positions,0.7187
​obvious,Positions,Sometimes,Dangerous Woman,0.6174
​obvious,Positions,Leave Me Lonely,Dangerous Woman,0.6779
​obvious,Positions,Knew Better / Forever Boy,Dangerous Woman,0.6483
​obvious,Positions,Bad Decisions,Dangerous Woman,0.6997
​obvious,Positions,Knew Better Part Two,,0.6333
​obvious,Positions,Tattooed Heart,Yours Truly,0.6082
​obvious,Positions,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6273
​obvious,Positions,True Love,Christmas & Chill,0.6119
​obvious,Positions,Daydreamin’,Yours Truly,0.6103
​obvious,Positions,Baby I,Yours Truly,0.665
​obvious,Positions,Be My Baby,My Everything,0.6874
​obvious,Positions,Only 1,My Everything,0.6857
​obvious,Positions,Step on Up,Dangerous Woman,0.6442
​obvious,Positions,Lovin’ It,Yours Truly,0.697
​obvious,Positions,Better Left Unsaid,Yours Truly,0.6214
​obvious,Positions,Into You (Alex Ghenea Remix),,0.6421
​obvious,Positions,Ridiculous,Unreleased Songs,0.6473
​obvious,Positions,Cadillac Song,My Everything,0.6111
​obvious,Positions,The Way (Spanglish Version),Yours Truly,0.6295
​obvious,Positions,Voodoo Love,Unreleased Songs,0.6296
​obvious,Positions,Emotions [Mariah Carey cover],,0.6331
​obvious,Positions,I Won’t Say (I’m in Love),The Disney Family Singalong,0.6666
​obvious,Positions,Problem (Spanglish Version),My Everything,0.6096
​obvious,Positions,Stick Around,Unreleased Songs,0.6584
​obvious,Positions,I Have Nothing,Women of Soul: In Performance at the White House,0.6908
​obvious,Positions,​side to side (live),​k bye for now (swt live),0.6069
​obvious,Positions,Suitcase,Unreleased Songs,0.6312
​obvious,Positions,​r.e.m (live),​k bye for now (swt live),0.6412
​obvious,Positions,​god is a woman (live),​k bye for now (swt live),0.6578
​obvious,Positions,​​breathin (live),​k bye for now (swt live),0.617
​obvious,Positions,Grenade,,0.6537
​obvious,Positions,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6387
​obvious,Positions,Not Afraid of Love,Unreleased Songs,0.7057
​obvious,Positions,​tattooed heart (live),​k bye for now (swt live),0.6086
​obvious,Positions,​goodnight n go (live),​k bye for now (swt live),0.6752
​obvious,Positions,​only 1 (live),​k bye for now (swt live),0.7007
​obvious,Positions,Side to Side (Slushii Remix),Side to Side (Remixes),0.6059
​obvious,Positions,​make up (live),​k bye for now (swt live),0.6037
​obvious,Positions,​break free (live),​k bye for now (swt live),0.606
​obvious,Positions,It Ain’t Right,Unreleased Songs,0.692
​obvious,Positions,Only Girl (In the World),,0.6391
​obvious,Positions,​into you (live),​k bye for now (swt live),0.6089
​obvious,Positions,Just For Now,,0.6176
​obvious,Positions,​lovin’ you lately,,0.6339
​obvious,Positions,The Way (JdB Radio Edit),,0.6031
​obvious,Positions,Into You (3LAU Remix),,0.6425
​obvious,Positions,Bang Bang (3LAU Remix),The Remix,0.6171
​obvious,Positions,Into You / Dangerous Woman Medley,,0.614
​obvious,Positions,Be Alright [Justin Bieber Cover],,0.6293
​obvious,Positions,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.6309
​obvious,Positions,Goodnight n go (live at the BBC),,0.6725
​obvious,Positions,Right There (7th Heaven Radio Mix),The Remix,0.6018
​obvious,Positions,Rolling in the Deep,,0.702
​obvious,Positions,Bad Decisions [DWT Version],,0.6965
​obvious,Positions,Positions (Clean),,0.6432
​obvious,Positions,Knew Better / Forever Boy [DWT Version],,0.6281
​obvious,Positions,Baby I (Cosmic Dawn Radio Edit),The Remix,0.6447
​obvious,Positions,Right There (Ralphi Rosario Radio),The Remix,0.6897
​obvious,Positions,Love Me Harder/breathin,Ariana Grande,0.6235
​obvious,Positions,Side to Side (Phantoms Remix),Side to Side (Remixes),0.638
​obvious,Positions,Problem (Dawin Remix),The Remix,0.619
​obvious,Positions,Problem (Wayne G Radio Edit),The Remix,0.6161
​obvious,Positions,Touch It (Final Fantasy Brave Exvius Remix),,0.6318
​obvious,Positions,Problem (Solo Version),Ariana Grande,0.6086
​obvious,Positions,Prelude / Be Alright [DWT Version],,0.6041
​obvious,Positions,Baby I (a-Director’s Cut Radio Edit),The Remix,0.6349
​obvious,Positions,Into You (Grey Remix),,0.6133
​obvious,Positions,One Last Time [DWT Version],,0.6256
​obvious,Positions,Knew Better/Forever Boy (DWT First Stop Version),,0.6281
​obvious,Positions,God is a Woman (HOPEX Remix),,0.6514
​obvious,Positions,34+35 - COPY,,0.6062
​obvious,Positions,Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6524
​obvious,Positions,Everynight,,0.6408
​obvious,Positions,God is a Woman (Excuse me i love you LIVE),,0.6414
​obvious,Positions,One last time_Ariana_Grande_(2014),,0.6205
​my hair,Positions,​love language,Positions,0.6093
​my hair,Positions,Touch It,Dangerous Woman,0.7007
​my hair,Positions,Into You (Alex Ghenea Remix),,0.605
​my hair,Positions,​god is a woman (live),​k bye for now (swt live),0.6586
​my hair,Positions,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6031
​my hair,Positions,​goodnight n go (live),​k bye for now (swt live),0.6051
​my hair,Positions,​into you (live),​k bye for now (swt live),0.6012
​my hair,Positions,Into You (3LAU Remix),,0.6161
​my hair,Positions,Bang Bang (3LAU Remix),The Remix,0.6047
​my hair,Positions,Goodnight n go (live at the BBC),,0.6059
​my hair,Positions,Touch It (Final Fantasy Brave Exvius Remix),,0.6578
​my hair,Positions,Into You (Grey Remix),,0.6263
​my hair,Positions,God is a Woman (HOPEX Remix),,0.6324
​my hair,Positions,God is a Woman (Excuse me i love you LIVE),,0.6225
​love language,Positions,​six thirty,Positions,0.6129
​love language,Positions,Touch It,Dangerous Woman,0.6379
​love language,Positions,​west side,Positions,0.6312
​love language,Positions,Leave Me Lonely,Dangerous Woman,0.6178
​love language,Positions,Bad Decisions,Dangerous Woman,0.619
​love language,Positions,Baby I,Yours Truly,0.6808
​love language,Positions,Be My Baby,My Everything,0.6008
​love language,Positions,Lovin’ It,Yours Truly,0.6393
​love language,Positions,Better Left Unsaid,Yours Truly,0.6181
​love language,Positions,Ridiculous,Unreleased Songs,0.6312
​love language,Positions,Ain’t About What You Got,Unreleased Songs,0.6213
​love language,Positions,Suitcase,Unreleased Songs,0.6034
​love language,Positions,​god is a woman (live),​k bye for now (swt live),0.6265
​love language,Positions,​​breathin (live),​k bye for now (swt live),0.6105
​love language,Positions,Grenade,,0.621
​love language,Positions,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6147
​love language,Positions,Not Afraid of Love,Unreleased Songs,0.6532
​love language,Positions,​goodnight n go (live),​k bye for now (swt live),0.607
​love language,Positions,​get well soon (live),​k bye for now (swt live),0.6053
​love language,Positions,​​no tears left to cry (live),​k bye for now (swt live),0.618
​love language,Positions,​lovin’ you lately,,0.6335
​love language,Positions,Bad Decisions [DWT Version],,0.6246
​love language,Positions,Baby I (Cosmic Dawn Radio Edit),The Remix,0.6524
​love language,Positions,Right There (Ralphi Rosario Radio),The Remix,0.6081
​love language,Positions,Love Me Harder/breathin,Ariana Grande,0.6212
​love language,Positions,Touch It (Final Fantasy Brave Exvius Remix),,0.6184
​love language,Positions,Baby I (a-Director’s Cut Radio Edit),The Remix,0.6831
​love language,Positions,God is a Woman (HOPEX Remix),,0.6146
​love language,Positions,34+35 - COPY,,0.6087
