song_a,album_a,song_b,album_b,similarity
Dark Horse (Urban Remix),,Bon Appétit (3LAU Remix),,0.6513
Dark Horse (Urban Remix),,California Gurls (Passion Pit Main Mix),,0.64
Dark Horse (Urban Remix),,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6379
Dark Horse (Urban Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6436
Dark Horse (Urban Remix),,California Gurls (Demo),,0.6278
Dark Horse (Urban Remix),,Dark Horse (Elephante Remix),,0.8106
Dark Horse (Urban Remix),,Bon Appétit (Martin Jensen Remix),,0.7002
Dark Horse (Urban Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6425
Dark Horse (Urban Remix),,Dark horse -there no horse,,0.6022
This Moment,PRISM,This Moment / Love Me,,0.8588
Who Am I Living For?,Teenage Dream,Reborn,,0.7022
Choose Your Battles,PRISM,Hook Up,(A) Katy Perry [Shelved],0.6129
High On Your Supply,Smile (Target Exclusive),Swish Swish (Valentino Khan Remix),,0.6353
High On Your Supply,Smile (Target Exclusive),Wanna Be,,0.6127
I’m Still Breathing,Fingerprints [Shelved],Lost,Fingerprints [Shelved],0.619
I’m Still Breathing,Fingerprints [Shelved],A Cup of Coffee,Fingerprints [Shelved],0.6495
I’m Still Breathing,Fingerprints [Shelved],Crocodile Tears,Unreleased Songs,0.6244
I’m Still Breathing,Fingerprints [Shelved],Whatever You Say,,0.6052
I’m Still Breathing,Fingerprints [Shelved],Lost (MTV Unplugged),MTV Unplugged,0.6322
I’m Still Breathing,Fingerprints [Shelved],I Can,Fingerprints [Shelved],0.622
Lost,Fingerprints [Shelved],Lost (MTV Unplugged),MTV Unplugged,0.9698
Swish Swish (Radio Edit),,Dark Horse (Pitbull Remix),,0.6085
Swish Swish (Radio Edit),,This Is How We Do (Remix),,0.6837
Swish Swish (Radio Edit),,I Kissed a Girl (Remix),,0.6171
Swish Swish (Radio Edit),,Swish Swish (Cheat Codes Remix),,0.9545
Swish Swish (Radio Edit),,The One That Got Away (Remix),,0.6083
Swish Swish (Radio Edit),,Swish Swish (Valentino Khan Remix),,0.8042
Swish Swish (Radio Edit),,Swish Swish (Live),,0.8728
Swish Swish (Radio Edit),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6235
Swish Swish (Radio Edit),,California Gurls (Demo),,0.6106
Swish Swish (Radio Edit),,Dark Horse (Elephante Remix),,0.6319
Swish Swish (Radio Edit),,Bon Appétit (Martin Jensen Remix),,0.6521
Swish Swish (Radio Edit),,Wanna Be,,0.611
Swish Swish (Radio Edit),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6092
Fingerprints,Fingerprints [Shelved],The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,0.6131
Fingerprints,Fingerprints [Shelved],Wanna Be,,0.602
Fingerprints,Fingerprints [Shelved],Waking Up in Vegas (MTV Unplugged),MTV Unplugged,0.6081
Fingerprints,Fingerprints [Shelved],Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.6095
Fingerprints,Fingerprints [Shelved],Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.6095
Mannequin,One of the Boys,Use Your Love,Ur So Gay - EP,0.6459
Mannequin,One of the Boys,Broken,,0.6102
Mannequin,One of the Boys,Speed Dialin’,Unreleased Songs,0.6036
Mannequin,One of the Boys,Whatever You Say,,0.6462
If You Can Afford Me,Fingerprints [Shelved],Hook Up,(A) Katy Perry [Shelved],0.6636
If You Can Afford Me,Fingerprints [Shelved],Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,0.617
If You Can Afford Me,Fingerprints [Shelved],Waking Up in Vegas (MTV Unplugged),MTV Unplugged,0.6081
If You Can Afford Me,Fingerprints [Shelved],Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.6142
If You Can Afford Me,Fingerprints [Shelved],Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.6142
Self Inflicted,Fingerprints [Shelved],A Cup of Coffee,Fingerprints [Shelved],0.6217
Dark Horse (Pitbull Remix),,This Is How We Do (Remix),,0.6397
Dark Horse (Pitbull Remix),,Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,0.6085
Dark Horse (Pitbull Remix),,Chained to the Rhythm (BoatMix),,0.6359
Dark Horse (Pitbull Remix),,I Kissed a Girl (Remix),,0.6545
Dark Horse (Pitbull Remix),,Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,0.6365
Dark Horse (Pitbull Remix),,Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,0.661
Dark Horse (Pitbull Remix),,Freedom (Spirit),Unreleased Songs,0.6432
Dark Horse (Pitbull Remix),,Swish Swish (Cheat Codes Remix),,0.6071
Dark Horse (Pitbull Remix),,The One That Got Away (Remix),,0.6407
Dark Horse (Pitbull Remix),,Swish Swish (Valentino Khan Remix),,0.6556
Dark Horse (Pitbull Remix),,Hook Up,(A) Katy Perry [Shelved],0.616
Dark Horse (Pitbull Remix),,E.T (Tinie Tempah Remix),Foreign Object,0.6917
Dark Horse (Pitbull Remix),,Dark Horse (Remix),,0.9549
Dark Horse (Pitbull Remix),,Dark Horse (Solo Version),,0.9313
Dark Horse (Pitbull Remix),,Bon Appétit (3LAU Remix),,0.6341
Dark Horse (Pitbull Remix),,California Gurls (Passion Pit Main Mix),,0.6249
Dark Horse (Pitbull Remix),,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6351
Dark Horse (Pitbull Remix),,California Gurls (Demo),,0.6158
Dark Horse (Pitbull Remix),,Dark Horse (Elephante Remix),,0.843
Dark Horse (Pitbull Remix),,Bon Appétit (Martin Jensen Remix),,0.6813
Dark Horse (Pitbull Remix),,Bon Appétit (MUNA Remix),,0.619
Dark Horse (Pitbull Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.621
Dark Horse (Pitbull Remix),,Dark horse -there no horse,,0.7593
This Is How We Do (Remix),,Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,0.6716
This Is How We Do (Remix),,Chained to the Rhythm (BoatMix),,0.6152
This Is How We Do (Remix),,I Kissed a Girl (Remix),,0.6147
This Is How We Do (Remix),,Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,0.6599
This Is How We Do (Remix),,Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,0.6658
This Is How We Do (Remix),,Swish Swish (Cheat Codes Remix),,0.6999
This Is How We Do (Remix),,California Gurls (Solo Version),,0.6029
This Is How We Do (Remix),,Swish Swish (Valentino Khan Remix),,0.6815
This Is How We Do (Remix),,E.T (Tinie Tempah Remix),Foreign Object,0.611
This Is How We Do (Remix),,Dark Horse (Remix),,0.6557
This Is How We Do (Remix),,This Is How We Do / Last Friday Night (T.G.I.F.),,0.7931
This Is How We Do (Remix),,Bon Appétit (3LAU Remix),,0.6509
This Is How We Do (Remix),,California Gurls (Passion Pit Main Mix),,0.7294
This Is How We Do (Remix),,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6168
This Is How We Do (Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.7508
This Is How We Do (Remix),,California Gurls (Demo),,0.7302
This Is How We Do (Remix),,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.6174
This Is How We Do (Remix),,Bon Appétit (Martin Jensen Remix),,0.7375
This Is How We Do (Remix),,Bon Appétit (MUNA Remix),,0.6383
This Is How We Do (Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.7537
Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,I Kissed a Girl (Remix),,0.6515
Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,The One That Got Away (Remix),,0.6428
Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,Dark Horse (Remix),,0.6174
Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,Bon Appétit (Martin Jensen Remix),,0.6139
Last Friday Night (T.G.I.F.) [Remix],Teenage Dream: The Complete Confection,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6084
A Cup of Coffee,Fingerprints [Shelved],Use Your Love,Ur So Gay - EP,0.6183
A Cup of Coffee,Fingerprints [Shelved],The Driveway,Fingerprints [Shelved],0.6291
A Cup of Coffee,Fingerprints [Shelved],Part of Me (Demo Version),,0.6041
A Cup of Coffee,Fingerprints [Shelved],Broken,,0.611
A Cup of Coffee,Fingerprints [Shelved],Speed Dialin’,Unreleased Songs,0.65
A Cup of Coffee,Fingerprints [Shelved],Never Really Over (R3HAB Remix),,0.6279
A Cup of Coffee,Fingerprints [Shelved],Never Really Over (Wow & Flutter Remix),,0.6592
Chained to the Rhythm (BoatMix),,Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,0.8444
Chained to the Rhythm (BoatMix),,Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,0.6505
Chained to the Rhythm (BoatMix),,Freedom (Spirit),Unreleased Songs,0.658
Chained to the Rhythm (BoatMix),,The One That Got Away (Remix),,0.6119
Chained to the Rhythm (BoatMix),,Dark Horse (Remix),,0.6182
Chained to the Rhythm (BoatMix),,Chained to the Rhythm (Oliver Heldens Remix),,0.7916
Chained to the Rhythm (BoatMix),,California Gurls (Passion Pit Main Mix),,0.6336
Chained to the Rhythm (BoatMix),,California Gurls (Demo),,0.6229
Chained to the Rhythm (BoatMix),,Dark Horse (Elephante Remix),,0.6066
Chained to the Rhythm (BoatMix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6497
Smile (Original Version),Smile (Deluxe Edition),Message from Katy Perry,Smile (Target Exclusive),0.6479
Smile (Original Version),Smile (Deluxe Edition),Smile (Joel Corry Remix),,0.8337
Smile (Original Version),Smile (Deluxe Edition),Smile (Giorgio Moroder Remix),,0.9101
Smile (Original Version),Smile (Deluxe Edition),Smile (M-22 Remix),,0.7653
Smile (Original Version),Smile (Deluxe Edition),Smile (Marshall Jefferson Remix),,0.8823
Smile (Original Version),Smile (Deluxe Edition),Smile (Tough Love Remix),,0.7884
Bon Appétit (Solo Version),,Hook Up,(A) Katy Perry [Shelved],0.6173
Bon Appétit (Solo Version),,Bon Appétit (3LAU Remix),,0.6734
Bon Appétit (Solo Version),,Bon Appétit (Martin Jensen Remix),,0.724
Bon Appétit (Solo Version),,Bon Appétit (MUNA Remix),,0.723
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away / Thinking of You,,0.8649
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (Remix),,0.7914
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,Part of Me (Demo Version),,0.6297
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,0.882
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,0.871
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,0.9559
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.9137
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.7303
The One That Got Away (Acoustic),Teenage Dream: The Complete Confection,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6051
I Kissed a Girl (Remix),,Swish Swish (Cheat Codes Remix),,0.6341
I Kissed a Girl (Remix),,The One That Got Away (Remix),,0.6354
I Kissed a Girl (Remix),,Swish Swish (Valentino Khan Remix),,0.6183
I Kissed a Girl (Remix),,E.T (Tinie Tempah Remix),Foreign Object,0.6245
I Kissed a Girl (Remix),,Dark Horse (Remix),,0.6566
I Kissed a Girl (Remix),,Dark Horse (Solo Version),,0.6126
I Kissed a Girl (Remix),,I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,0.6954
I Kissed a Girl (Remix),,I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,0.7054
I Kissed a Girl (Remix),,I Kissed a Girl (MTV Unplugged),MTV Unplugged,0.7016
I Kissed a Girl (Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6006
I Kissed a Girl (Remix),,Dark Horse (Elephante Remix),,0.6545
I Kissed a Girl (Remix),,Bon Appétit (Martin Jensen Remix),,0.6183
I Kissed a Girl (Remix),,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,0.6722
I Kissed a Girl (Remix),,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.7054
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,0.6038
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,E.T (Tinie Tempah Remix),Foreign Object,0.6088
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,Dark Horse (Remix),,0.6163
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,Chained to the Rhythm (Oliver Heldens Remix),,0.7831
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,California Gurls (Passion Pit Main Mix),,0.6148
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,California Gurls (Demo),,0.6084
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,Dark Horse (Elephante Remix),,0.6207
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,Bon Appétit (Martin Jensen Remix),,0.6082
Chained to the Rhythm (Hot Chip Remix),NOW That’s What I Call A Workout 2018,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6325
Box,(A) Katy Perry [Shelved],Never Really Over (Syn Cole Remix),,0.6092
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Freedom (Spirit),Unreleased Songs,0.6181
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Swish Swish (Cheat Codes Remix),,0.6029
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Solo Version),,0.6928
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,The One That Got Away (Remix),,0.6282
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,E.T (Tinie Tempah Remix),Foreign Object,0.6425
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Dark Horse (Remix),,0.6596
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Dark Horse (Solo Version),,0.6033
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Passion Pit Main Mix),,0.816
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.7525
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Demo),,0.7933
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Dark Horse (Elephante Remix),,0.6535
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.6331
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Bon Appétit (Martin Jensen Remix),,0.6434
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6192
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.8348
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Teenage Dream (Manhattan Clique Remix),Teenage Dream - Remix EP,0.6792
Tommie Sunshine’s Megasix Smash-Up,Teenage Dream: The Complete Confection,Teenage Dream (Kaskade Club Remix),,0.6099
Freedom (Spirit),Unreleased Songs,The One That Got Away (Remix),,0.6028
Freedom (Spirit),Unreleased Songs,Swish Swish (Valentino Khan Remix),,0.616
Freedom (Spirit),Unreleased Songs,Dark Horse (Remix),,0.6351
Freedom (Spirit),Unreleased Songs,Freedom,Unreleased Songs,0.7231
Freedom (Spirit),Unreleased Songs,Dark Horse (Elephante Remix),,0.6222
Brick by Brick,Fingerprints [Shelved],Damn,Unreleased Songs,0.6373
Brick by Brick,Fingerprints [Shelved],Part of Me (Demo Version),,0.6082
Brick by Brick,Fingerprints [Shelved],Hook Up,(A) Katy Perry [Shelved],0.6197
Brick by Brick,Fingerprints [Shelved],Broken,,0.6143
Brick by Brick,Fingerprints [Shelved],Speed Dialin’,Unreleased Songs,0.6665
Brick by Brick,Fingerprints [Shelved],Time’s Up,Unreleased Songs,0.641
Brick by Brick,Fingerprints [Shelved],I Can,Fingerprints [Shelved],0.7039
Brick by Brick,Fingerprints [Shelved],Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.6025
Rock God,Fingerprints [Shelved],Damn,Unreleased Songs,0.6051
Rock God,Fingerprints [Shelved],Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6057
Use Your Love,Ur So Gay - EP,Spend The Night,Fingerprints [Shelved],0.6214
Use Your Love,Ur So Gay - EP,Hook Up,(A) Katy Perry [Shelved],0.6555
Use Your Love,Ur So Gay - EP,Speed Dialin’,Unreleased Songs,0.6227
Use Your Love,Ur So Gay - EP,Whatever You Say,,0.6114
Use Your Love,Ur So Gay - EP,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6013
Daisies (Can’t Cancel Pride),,Daisies (Acoustic),Smile (Fan Edition),0.9949
Daisies (Can’t Cancel Pride),,Daisies (Oliver Heldens Remix),Smile (Fan Edition),0.9719
Daisies (Can’t Cancel Pride),,Daisies (MK Remix),,0.9934
The One That Got Away / Thinking of You,,The One That Got Away (Remix),,0.7539
The One That Got Away / Thinking of You,,Thinking of You (Acoustic),The Hello Katy Australian Tour EP,0.6087
The One That Got Away / Thinking of You,,The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,0.8303
The One That Got Away / Thinking of You,,Thinking of You (MTV Unplugged),MTV Unplugged,0.6183
The One That Got Away / Thinking of You,,The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,0.7655
The One That Got Away / Thinking of You,,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,0.8688
The One That Got Away / Thinking of You,,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.8229
The One That Got Away / Thinking of You,,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.6999
Swish Swish (Cheat Codes Remix),,The One That Got Away (Remix),,0.6221
Swish Swish (Cheat Codes Remix),,Swish Swish (Valentino Khan Remix),,0.7635
Swish Swish (Cheat Codes Remix),,E.T (Tinie Tempah Remix),Foreign Object,0.6182
Swish Swish (Cheat Codes Remix),,Swish Swish (Live),,0.8084
Swish Swish (Cheat Codes Remix),,California Gurls (Passion Pit Main Mix),,0.6168
Swish Swish (Cheat Codes Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6597
Swish Swish (Cheat Codes Remix),,California Gurls (Demo),,0.6258
Swish Swish (Cheat Codes Remix),,Dark Horse (Elephante Remix),,0.6724
Swish Swish (Cheat Codes Remix),,Bon Appétit (Martin Jensen Remix),,0.6989
Swish Swish (Cheat Codes Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.629
Breakout,Unreleased Songs,The Driveway,Fingerprints [Shelved],0.6196
Breakout,Unreleased Songs,The One That Got Away (Remix),,0.6427
Breakout,Unreleased Songs,Girl Next Door,Unreleased Songs,0.6115
Breakout,Unreleased Songs,Hook Up,(A) Katy Perry [Shelved],0.6035
Breakout,Unreleased Songs,Broken,,0.6059
Breakout,Unreleased Songs,Speed Dialin’,Unreleased Songs,0.6026
Breakout,Unreleased Songs,Time’s Up,Unreleased Songs,0.6209
Breakout,Unreleased Songs,Teenage Dream (Kaskade Club Remix),,0.6019
The Driveway,Fingerprints [Shelved],The One That Got Away (Remix),,0.6193
The Driveway,Fingerprints [Shelved],Broken,,0.6624
The Driveway,Fingerprints [Shelved],Playing House,Unreleased Songs,0.6266
California Gurls (Solo Version),,California Gurls (Passion Pit Main Mix),,0.8057
California Gurls (Solo Version),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.7437
California Gurls (Solo Version),,California Gurls (Demo),,0.8464
California Gurls (Solo Version),,Harleys In Hawaii (KANDY Remix),,0.6218
California Gurls (Solo Version),,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.6714
California Gurls (Solo Version),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.8086
Spend The Night,Fingerprints [Shelved],Hook Up,(A) Katy Perry [Shelved],0.6152
Spend The Night,Fingerprints [Shelved],Whatever You Say,,0.6018
Spend The Night,Fingerprints [Shelved],Takes One to Know One,(A) Katy Perry [Shelved],0.6044
The One That Got Away (Remix),,Swish Swish (Valentino Khan Remix),,0.6284
The One That Got Away (Remix),,Girl Next Door,Unreleased Songs,0.6303
The One That Got Away (Remix),,Part of Me (Demo Version),,0.6231
The One That Got Away (Remix),,Dark Horse (Remix),,0.6234
The One That Got Away (Remix),,The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,0.6815
The One That Got Away (Remix),,Dark Horse (Elephante Remix),,0.6755
The One That Got Away (Remix),,The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,0.7562
The One That Got Away (Remix),,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,0.77
The One That Got Away (Remix),,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.7525
Swish Swish (Valentino Khan Remix),,Dark Horse (Remix),,0.6271
Swish Swish (Valentino Khan Remix),,Swish Swish (Live),,0.6447
Swish Swish (Valentino Khan Remix),,Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,0.6029
Swish Swish (Valentino Khan Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6032
Swish Swish (Valentino Khan Remix),,Dark Horse (Elephante Remix),,0.6546
Swish Swish (Valentino Khan Remix),,Bon Appétit (Martin Jensen Remix),,0.6001
Swish Swish (Valentino Khan Remix),,Wanna Be,,0.6279
Swish Swish (Valentino Khan Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6006
Piercing,Katy Hudson,Faith Won’t Fail,Katy Hudson,0.6042
Growing Pains,Katy Hudson,I Can,Fingerprints [Shelved],0.6094
Damn,Unreleased Songs,Hook Up,(A) Katy Perry [Shelved],0.6746
Damn,Unreleased Songs,Speed Dialin’,Unreleased Songs,0.6133
Damn,Unreleased Songs,Crocodile Tears,Unreleased Songs,0.6064
Damn,Unreleased Songs,Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,0.6117
Damn,Unreleased Songs,I Can,Fingerprints [Shelved],0.6196
Damn,Unreleased Songs,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6274
Damn,Unreleased Songs,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.6244
Damn,Unreleased Songs,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6425
Damn,Unreleased Songs,Teenage Dream (Kaskade Club Remix),,0.6363
When There’s Nothing Left,Katy Hudson,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6074
Bullet,Unreleased Songs,Crocodile Tears,Unreleased Songs,0.6043
Daisies (Acoustic),Smile (Fan Edition),Daisies (Oliver Heldens Remix),Smile (Fan Edition),0.9746
Daisies (Acoustic),Smile (Fan Edition),Daisies (MK Remix),,0.9978
The Better Half Of Me,(A) Katy Perry [Shelved],I Can,Fingerprints [Shelved],0.6124
Part of Me (Demo Version),,Hook Up,(A) Katy Perry [Shelved],0.613
Part of Me (Demo Version),,Broken,,0.6447
Part of Me (Demo Version),,Speed Dialin’,Unreleased Songs,0.6031
Part of Me (Demo Version),,Crocodile Tears,Unreleased Songs,0.6024
Part of Me (Demo Version),,Whatever You Say,,0.6105
Part of Me (Demo Version),,Spit,Katy Hudson,0.6017
Part of Me (Demo Version),,Part of Me (Jacques Lu Cont’s Thin White Duke Mix),Part of Me (Remix) - EP,0.9476
Part of Me (Demo Version),,Part of Me (Jacques Lu Cont’s Thin White Duke Radio Edit),Part of Me (Remix) - EP,0.9611
Part of Me (Demo Version),,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6042
Hook Up,(A) Katy Perry [Shelved],Speed Dialin’,Unreleased Songs,0.6584
Hook Up,(A) Katy Perry [Shelved],Crocodile Tears,Unreleased Songs,0.6262
Hook Up,(A) Katy Perry [Shelved],Whatever You Say,,0.6321
Hook Up,(A) Katy Perry [Shelved],Dark Horse (Remix),,0.6347
Hook Up,(A) Katy Perry [Shelved],Dark Horse (Solo Version),,0.6146
Hook Up,(A) Katy Perry [Shelved],Time’s Up,Unreleased Songs,0.6338
Hook Up,(A) Katy Perry [Shelved],Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,0.6739
Hook Up,(A) Katy Perry [Shelved],Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,0.6275
Hook Up,(A) Katy Perry [Shelved],Dark Horse (Elephante Remix),,0.6248
Hook Up,(A) Katy Perry [Shelved],Harleys In Hawaii (KANDY Remix),,0.6115
Hook Up,(A) Katy Perry [Shelved],Wanna Be,,0.6556
Hook Up,(A) Katy Perry [Shelved],I Can,Fingerprints [Shelved],0.6418
Hook Up,(A) Katy Perry [Shelved],Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6784
Hook Up,(A) Katy Perry [Shelved],Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.6725
Hook Up,(A) Katy Perry [Shelved],Hot N Cold (Manhattan Clique Remix) [Long Edit],Hot N Cold (Remixes) - EP,0.6031
Hook Up,(A) Katy Perry [Shelved],Teenage Dream (Manhattan Clique Remix),Teenage Dream - Remix EP,0.6221
Hook Up,(A) Katy Perry [Shelved],Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6984
Hook Up,(A) Katy Perry [Shelved],Look But Don’t Touch,Fingerprints [Shelved],0.6693
Hook Up,(A) Katy Perry [Shelved],Teenage Dream (Kaskade Club Remix),,0.6762
Hook Up,(A) Katy Perry [Shelved],Dark horse -there no horse,,0.6313
